season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated
5,7,Helio Castroneves,Racing Driver,1st Place,26.0,3,3.0,0.16666666666666666,11,False
5,7,Jane Seymour,Actor/Actress,Eliminated Week 7,25.0,3,6.0,0.16025641025641027,7,True
5,7,Jennie Garth,Actor/Actress,Eliminated Week 9,26.5,3,2.0,0.16987179487179488,9,False
5,7,Marie Osmond,Singer/Rapper,3rd Place,26.0,3,3.0,0.16666666666666666,11,False
5,7,Mel B,Singer/Rapper,2nd Place,27.0,3,1.0,0.17307692307692307,11,False
5,8,Cameron Mathison,Actor/Actress,Eliminated Week 8,25.5,3,3.0,0.19391634980988592,8,True
5,8,Helio Castroneves,Racing Driver,1st Place,28.5,3,1.0,0.21673003802281368,11,False
5,8,Jennie Garth,Actor/Actress,Eliminated Week 9,25.0,3,4.0,0.19011406844106463,9,False
5,8,Marie Osmond,Singer/Rapper,3rd Place,24.5,3,5.0,0.18631178707224336,11,False
5,8,Mel B,Singer/Rapper,2nd Place,28.0,3,2.0,0.21292775665399238,11,False
5,9,Helio Castroneves,Racing Driver,1st Place,30.0,3,1.0,0.2564102564102564,11,False
5,9,Jennie Garth,Actor/Actress,Eliminated Week 9,29.0,3,3.0,0.24786324786324787,9,True
5,9,Marie Osmond,Singer/Rapper,3rd Place,28.0,3,4.0,0.23931623931623933,11,False
5,9,Mel B,Singer/Rapper,2nd Place,30.0,3,1.0,0.2564102564102564,11,False
5,10,Helio Castroneves,Racing Driver,1st Place,27.9999,3,2.0,0.35294095402801606,11,False
5,10,Marie Osmond,Singer/Rapper,3rd Place,23.0,3,3.0,0.2899168190830813,11,False
5,10,Mel B,Singer/Rapper,2nd Place,28.333199999999998,3,1.0,0.35714222688890257,11,False
6,1,Adam Carolla,Radio Personality,Eliminated Week 4,15.0,3,11.0,0.06172839506172839,4,False
6,1,Cristian de la Fuente,Actor/Actress,3rd Place,21.0,3,6.0,0.08641975308641975,11,False
6,1,Jason Taylor,Athlete,2nd Place,22.0,3,4.0,0.09053497942386832,11,False
6,1,Kristi Yamaguchi,Athlete,1st Place,27.0,3,1.0,0.1111111111111111,11,False
6,1,Mario,Singer/Rapper,Eliminated Week 8,24.0,3,2.0,0.09876543209876543,8,False
6,1,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,18.0,3,8.0,0.07407407407407407,9,False
6,1,Marlee Matlin,Actor/Actress,Eliminated Week 6,22.0,3,4.0,0.09053497942386832,6,False
6,1,Monica Seles,Athlete,Eliminated Week 2,15.0,3,11.0,0.06172839506172839,2,False
6,1,Penn Jillette,Magician,Eliminated Week 2,16.0,3,10.0,0.06584362139917696,2,False
6,1,Priscilla Presley,Actor/Actress,Eliminated Week 5,24.0,3,2.0,0.09876543209876543,5,False
6,1,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,21.0,3,6.0,0.08641975308641975,7,False
6,1,Steve Guttenberg,Actor/Actress,Eliminated Week 3,18.0,3,8.0,0.07407407407407407,3,False
6,2,Adam Carolla,Radio Personality,Eliminated Week 4,19.0,3,9.0,0.07392996108949416,4,False
6,2,Cristian de la Fuente,Actor/Actress,3rd Place,20.0,3,8.0,0.07782101167315175,11,False
6,2,Jason Taylor,Athlete,2nd Place,27.0,3,1.0,0.10505836575875487,11,False
6,2,Kristi Yamaguchi,Athlete,1st Place,27.0,3,1.0,0.10505836575875487,11,False
6,2,Mario,Singer/Rapper,Eliminated Week 8,26.0,3,3.0,0.10116731517509728,8,False
6,2,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,21.0,3,6.0,0.08171206225680934,9,False
6,2,Marlee Matlin,Actor/Actress,Eliminated Week 6,24.0,3,4.0,0.0933852140077821,6,False
6,2,Monica Seles,Athlete,Eliminated Week 2,15.0,3,12.0,0.058365758754863814,2,True
6,2,Penn Jillette,Magician,Eliminated Week 2,17.0,3,10.0,0.06614785992217899,2,True
6,2,Priscilla Presley,Actor/Actress,Eliminated Week 5,21.0,3,6.0,0.08171206225680934,5,False
6,2,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,24.0,3,4.0,0.0933852140077821,7,False
6,2,Steve Guttenberg,Actor/Actress,Eliminated Week 3,16.0,3,11.0,0.0622568093385214,3,False
6,3,Adam Carolla,Radio Personality,Eliminated Week 4,21.0,3,6.0,0.09210526315789473,4,False
6,3,Cristian de la Fuente,Actor/Actress,3rd Place,25.0,3,3.0,0.10964912280701754,11,False
6,3,Jason Taylor,Athlete,2nd Place,23.0,3,5.0,0.10087719298245613,11,False
6,3,Kristi Yamaguchi,Athlete,1st Place,27.0,3,1.0,0.11842105263157894,11,False
6,3,Mario,Singer/Rapper,Eliminated Week 8,21.0,3,6.0,0.09210526315789473,8,False
6,3,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,19.0,3,10.0,0.08333333333333333,9,False
6,3,Marlee Matlin,Actor/Actress,Eliminated Week 6,21.0,3,6.0,0.09210526315789473,6,False
6,3,Priscilla Presley,Actor/Actress,Eliminated Week 5,26.0,3,2.0,0.11403508771929824,5,False
6,3,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,24.0,3,4.0,0.10526315789473684,7,False
6,3,Steve Guttenberg,Actor/Actress,Eliminated Week 3,21.0,3,6.0,0.09210526315789473,3,True
6,4,Adam Carolla,Radio Personality,Eliminated Week 4,19.0,3,9.0,0.08444444444444445,4,True
6,4,Cristian de la Fuente,Actor/Actress,3rd Place,26.0,3,4.0,0.11555555555555555,11,False
6,4,Jason Taylor,Athlete,2nd Place,29.0,3,1.0,0.1288888888888889,11,False
6,4,Kristi Yamaguchi,Athlete,1st Place,29.0,3,1.0,0.1288888888888889,11,False
6,4,Mario,Singer/Rapper,Eliminated Week 8,24.0,3,5.0,0.10666666666666667,8,False
6,4,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,24.0,3,5.0,0.10666666666666667,9,False
6,4,Marlee Matlin,Actor/Actress,Eliminated Week 6,24.0,3,5.0,0.10666666666666667,6,False
6,4,Priscilla Presley,Actor/Actress,Eliminated Week 5,22.0,3,8.0,0.09777777777777778,5,False
6,4,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,28.0,3,3.0,0.12444444444444444,7,False
6,5,Cristian de la Fuente,Actor/Actress,3rd Place,23.0,3,5.0,0.11734693877551021,11,False
6,5,Jason Taylor,Athlete,2nd Place,27.0,3,2.0,0.1377551020408163,11,False
6,5,Kristi Yamaguchi,Athlete,1st Place,29.0,3,1.0,0.14795918367346939,11,False
6,5,Mario,Singer/Rapper,Eliminated Week 8,27.0,3,2.0,0.1377551020408163,8,False
6,5,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,24.0,3,4.0,0.12244897959183673,9,False
6,5,Marlee Matlin,Actor/Actress,Eliminated Week 6,22.0,3,7.0,0.11224489795918367,6,False
6,5,Priscilla Presley,Actor/Actress,Eliminated Week 5,21.0,3,8.0,0.10714285714285714,5,True
6,5,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,23.0,3,5.0,0.11734693877551021,7,False
6,6,Cristian de la Fuente,Actor/Actress,3rd Place,27.0,3,3.0,0.15,11,False
6,6,Jason Taylor,Athlete,2nd Place,24.0,3,5.0,0.13333333333333333,11,False
6,6,Kristi Yamaguchi,Athlete,1st Place,30.0,3,1.0,0.16666666666666666,11,False
6,6,Mario,Singer/Rapper,Eliminated Week 8,28.0,3,2.0,0.15555555555555556,8,False
6,6,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,26.0,3,4.0,0.14444444444444443,9,False
6,6,Marlee Matlin,Actor/Actress,Eliminated Week 6,21.0,3,7.0,0.11666666666666667,6,True
6,6,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,24.0,3,5.0,0.13333333333333333,7,False
6,7,Cristian de la Fuente,Actor/Actress,3rd Place,23.0,3,6.0,0.1488673139158576,11,False
6,7,Jason Taylor,Athlete,2nd Place,27.5,3,1.0,0.1779935275080906,11,False
6,7,Kristi Yamaguchi,Athlete,1st Place,27.0,3,2.0,0.17475728155339806,11,False
6,7,Mario,Singer/Rapper,Eliminated Week 8,25.5,3,4.0,0.1650485436893204,8,False
6,7,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,26.0,3,3.0,0.16828478964401294,9,False
6,7,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,25.5,3,4.0,0.1650485436893204,7,True
6,8,Cristian de la Fuente,Actor/Actress,3rd Place,28.5,3,1.0,0.21348314606741572,11,False
6,8,Jason Taylor,Athlete,2nd Place,26.0,3,4.0,0.1947565543071161,11,False
6,8,Kristi Yamaguchi,Athlete,1st Place,27.5,3,2.0,0.20599250936329588,11,False
6,8,Mario,Singer/Rapper,Eliminated Week 8,26.5,3,3.0,0.19850187265917604,8,True
6,8,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,25.0,3,5.0,0.18726591760299627,9,False
6,9,Cristian de la Fuente,Actor/Actress,3rd Place,28.0,3,2.0,0.2545454545454545,11,False
6,9,Jason Taylor,Athlete,2nd Place,27.5,3,3.0,0.25,11,False
6,9,Kristi Yamaguchi,Athlete,1st Place,28.5,3,1.0,0.2590909090909091,11,False
6,9,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,26.0,3,4.0,0.23636363636363636,9,True
6,10,Cristian de la Fuente,Actor/Actress,3rd Place,26.0,3,3.0,0.3076923076923077,11,False
6,10,Jason Taylor,Athlete,2nd Place,28.5,3,2.0,0.33727810650887574,11,False
6,10,Kristi Yamaguchi,Athlete,1st Place,30.0,3,1.0,0.35502958579881655,11,False
7,1,Brooke Burke,TV Personality,1st Place,24.5,3,1.0,0.09722222222222222,11,False
7,1,Cloris Leachman,Actor/Actress,Eliminated Week 6,16.0,3,12.0,0.06349206349206349,6,False
7,1,Cody Linley,Actor/Actress,Eliminated Week 9,20.5,3,6.0,0.08134920634920635,9,False
7,1,Jeffrey Ross,Comedian,Eliminated Week 1,12.0,3,13.0,0.047619047619047616,1,True
7,1,Kim Kardashian,TV Personality,Eliminated Week 2,18.5,3,8.0,0.07341269841269842,2,False
7,1,Lance Bass,Singer/Rapper,3rd Place,21.5,3,3.0,0.08531746031746032,11,False
7,1,Maurice Greene,Athlete,Eliminated Week 8,19.5,3,7.0,0.07738095238095238,8,False
7,1,Misty May-Treanor,Athlete,Withdrew,21.0,3,5.0,0.08333333333333333,10,False
7,1,Rocco DiSpirito,TV Personality,Eliminated Week 4,17.5,3,11.0,0.06944444444444445,4,False
7,1,Susan Lucci,Actor/Actress,Eliminated Week 7,18.5,3,8.0,0.07341269841269842,7,False
7,1,Ted McGinley,Actor/Actress,Eliminated Week 1,18.5,3,8.0,0.07341269841269842,1,True
7,1,Toni Braxton,Singer/Rapper,Eliminated Week 5,22.5,3,2.0,0.08928571428571429,5,False
7,1,Warren Sapp,Athlete,2nd Place,21.5,3,3.0,0.08531746031746032,11,False
7,2,Brooke Burke,TV Personality,1st Place,24.0,3,1.0,0.1085972850678733,11,False
7,2,Cloris Leachman,Actor/Actress,Eliminated Week 6,15.0,3,11.0,0.06787330316742081,6,False
7,2,Cody Linley,Actor/Actress,Eliminated Week 9,21.0,3,4.0,0.09502262443438914,9,False
7,2,Kim Kardashian,TV Personality,Eliminated Week 2,17.0,3,9.0,0.07692307692307693,2,True
7,2,Lance Bass,Singer/Rapper,3rd Place,20.0,3,7.0,0.09049773755656108,11,False
7,2,Maurice Greene,Athlete,Eliminated Week 8,19.0,3,8.0,0.08597285067873303,8,False
7,2,Misty May-Treanor,Athlete,Withdrew,21.0,3,4.0,0.09502262443438914,10,False
7,2,Rocco DiSpirito,TV Personality,Eliminated Week 4,16.0,3,10.0,0.07239819004524888,4,False
7,2,Susan Lucci,Actor/Actress,Eliminated Week 7,21.0,3,4.0,0.09502262443438914,7,False
7,2,Toni Braxton,Singer/Rapper,Eliminated Week 5,23.0,3,3.0,0.10407239819004525,5,False
7,2,Warren Sapp,Athlete,2nd Place,24.0,3,1.0,0.1085972850678733,11,False
7,3,Brooke Burke,TV Personality,1st Place,28.0,3,1.0,0.1407035175879397,11,False
7,3,Cloris Leachman,Actor/Actress,Eliminated Week 6,16.0,3,9.0,0.08040201005025126,6,False
7,3,Cody Linley,Actor/Actress,Eliminated Week 9,21.0,3,6.0,0.10552763819095477,9,False
7,3,Lance Bass,Singer/Rapper,3rd Place,22.0,3,4.0,0.11055276381909548,11,False
7,3,Maurice Greene,Athlete,Eliminated Week 8,24.0,3,3.0,0.12060301507537688,8,False
7,3,Rocco DiSpirito,TV Personality,Eliminated Week 4,20.0,3,8.0,0.10050251256281408,4,False
7,3,Susan Lucci,Actor/Actress,Eliminated Week 7,21.0,3,6.0,0.10552763819095477,7,False
7,3,Toni Braxton,Singer/Rapper,Eliminated Week 5,22.0,3,4.0,0.11055276381909548,5,False
7,3,Warren Sapp,Athlete,2nd Place,25.0,3,2.0,0.12562814070351758,11,False
7,4,Brooke Burke,TV Personality,1st Place,26.0,3,1.0,0.12807881773399016,11,False
7,4,Cloris Leachman,Actor/Actress,Eliminated Week 6,22.0,3,5.0,0.10837438423645321,6,False
7,4,Cody Linley,Actor/Actress,Eliminated Week 9,23.0,3,4.0,0.11330049261083744,9,False
7,4,Lance Bass,Singer/Rapper,3rd Place,26.0,3,1.0,0.12807881773399016,11,False
7,4,Maurice Greene,Athlete,Eliminated Week 8,20.0,3,8.0,0.09852216748768473,8,False
7,4,Rocco DiSpirito,TV Personality,Eliminated Week 4,18.0,3,9.0,0.08866995073891626,4,True
7,4,Susan Lucci,Actor/Actress,Eliminated Week 7,24.0,3,3.0,0.11822660098522167,7,False
7,4,Toni Braxton,Singer/Rapper,Eliminated Week 5,22.0,3,5.0,0.10837438423645321,5,False
7,4,Warren Sapp,Athlete,2nd Place,22.0,3,5.0,0.10837438423645321,11,False
7,5,Brooke Burke,TV Personality,1st Place,29.0,3,1.0,0.14871794871794872,11,False
7,5,Cloris Leachman,Actor/Actress,Eliminated Week 6,21.0,3,7.0,0.1076923076923077,6,False
7,5,Cody Linley,Actor/Actress,Eliminated Week 9,28.0,3,2.0,0.14358974358974358,9,False
7,5,Lance Bass,Singer/Rapper,3rd Place,21.0,3,7.0,0.1076923076923077,11,False
7,5,Maurice Greene,Athlete,Eliminated Week 8,27.0,3,3.0,0.13846153846153847,8,False
7,5,Susan Lucci,Actor/Actress,Eliminated Week 7,22.0,3,5.0,0.11282051282051282,7,False
7,5,Toni Braxton,Singer/Rapper,Eliminated Week 5,22.0,3,5.0,0.11282051282051282,5,True
7,5,Warren Sapp,Athlete,2nd Place,25.0,3,4.0,0.1282051282051282,11,False
7,6,Brooke Burke,TV Personality,1st Place,26.0,3,2.0,0.1625,11,False
7,6,Cloris Leachman,Actor/Actress,Eliminated Week 6,15.0,3,7.0,0.09375,6,True
7,6,Cody Linley,Actor/Actress,Eliminated Week 9,23.0,3,4.0,0.14375,9,False
7,6,Lance Bass,Singer/Rapper,3rd Place,27.0,3,1.0,0.16875,11,False
7,6,Maurice Greene,Athlete,Eliminated Week 8,21.0,3,6.0,0.13125,8,False
7,6,Susan Lucci,Actor/Actress,Eliminated Week 7,23.0,3,4.0,0.14375,7,False
7,6,Warren Sapp,Athlete,2nd Place,25.0,3,3.0,0.15625,11,False
7,7,Brooke Burke,TV Personality,1st Place,30.0,3,1.0,0.20408163265306123,11,False
7,7,Cody Linley,Actor/Actress,Eliminated Week 9,22.0,3,5.0,0.14965986394557823,9,False
7,7,Lance Bass,Singer/Rapper,3rd Place,25.0,3,2.0,0.17006802721088435,11,False
7,7,Maurice Greene,Athlete,Eliminated Week 8,25.0,3,2.0,0.17006802721088435,8,False
7,7,Susan Lucci,Actor/Actress,Eliminated Week 7,24.0,3,4.0,0.16326530612244897,7,True
7,7,Warren Sapp,Athlete,2nd Place,21.0,3,6.0,0.14285714285714285,11,False
7,8,Brooke Burke,TV Personality,1st Place,27.5,3,1.0,0.21568627450980393,11,False
7,8,Cody Linley,Actor/Actress,Eliminated Week 9,24.0,3,4.0,0.18823529411764706,9,False
7,8,Lance Bass,Singer/Rapper,3rd Place,25.0,3,3.0,0.19607843137254902,11,False
7,8,Maurice Greene,Athlete,Eliminated Week 8,24.0,3,4.0,0.18823529411764706,8,True
7,8,Warren Sapp,Athlete,2nd Place,27.0,3,2.0,0.21176470588235294,11,False
7,9,Brooke Burke,TV Personality,1st Place,24.5,3,2.0,0.24378109452736318,11,False
7,9,Cody Linley,Actor/Actress,Eliminated Week 9,23.0,3,4.0,0.22885572139303484,9,True
7,9,Lance Bass,Singer/Rapper,3rd Place,28.5,3,1.0,0.2835820895522388,11,False
7,9,Warren Sapp,Athlete,2nd Place,24.5,3,2.0,0.24378109452736318,11,False
7,10,Brooke Burke,TV Personality,1st Place,30.0,3,1.0,0.35294117647058826,11,False
7,10,Lance Bass,Singer/Rapper,3rd Place,27.5,3,2.0,0.3235294117647059,11,False
7,10,Warren Sapp,Athlete,2nd Place,27.5,3,2.0,0.3235294117647059,11,False
8,1,Belinda Carlisle,Singer/Rapper,Eliminated Week 2,17.0,3,9.0,0.06995884773662552,2,False
8,1,Chuck Wicks,Singer/Rapper,Eliminated Week 8,20.0,3,5.0,0.0823045267489712,8,False
8,1,David Alan Grier,Actor/Actress,Eliminated Week 5,19.0,3,6.0,0.07818930041152264,5,False
8,1,Denise Richards,Actor/Actress,Eliminated Week 3,18.0,3,7.0,0.07407407407407407,3,False
8,1,Gilles Marini,Actor/Actress,2nd Place,24.0,3,1.0,0.09876543209876543,12,False
8,1,Holly Madison,TV Personality,Eliminated Week 4,18.0,3,7.0,0.07407407407407407,4,False
8,1,Lawrence Taylor,Athlete,Eliminated Week 7,16.0,3,11.0,0.06584362139917696,7,False
8,1,Lil' Kim,Singer/Rapper,Eliminated Week 9,21.0,3,4.0,0.08641975308641975,9,False
8,1,Melissa Rycroft,TV Personality,3rd Place,23.0,3,2.0,0.09465020576131687,12,False
8,1,Shawn Johnson,Athlete,1st Place,23.0,3,2.0,0.09465020576131687,12,False
8,1,Steve Wozniak,Entrepreneur,Eliminated Week 4,13.0,3,13.0,0.053497942386831275,4,False
8,1,Steve-O,TV Personality,Eliminated Week 6,17.0,3,9.0,0.06995884773662552,6,False
8,1,Ty Murray,Athlete,Eliminated Week 10,14.0,3,12.0,0.05761316872427984,10,False
8,2,Belinda Carlisle,Singer/Rapper,Eliminated Week 2,18.0,3,9.0,0.06792452830188679,2,True
8,2,Chuck Wicks,Singer/Rapper,Eliminated Week 8,20.0,3,6.0,0.07547169811320754,8,False
8,2,David Alan Grier,Actor/Actress,Eliminated Week 5,17.0,3,11.0,0.06415094339622641,5,False
8,2,Denise Richards,Actor/Actress,Eliminated Week 3,21.0,3,5.0,0.07924528301886792,3,False
8,2,Gilles Marini,Actor/Actress,2nd Place,27.0,3,1.0,0.1018867924528302,12,False
8,2,Holly Madison,TV Personality,Eliminated Week 4,18.0,3,9.0,0.06792452830188679,4,False
8,2,Lawrence Taylor,Athlete,Eliminated Week 7,20.0,3,6.0,0.07547169811320754,7,False
8,2,Lil' Kim,Singer/Rapper,Eliminated Week 9,23.0,3,4.0,0.08679245283018867,9,False
8,2,Melissa Rycroft,TV Personality,3rd Place,26.0,3,2.0,0.09811320754716982,12,False
8,2,Shawn Johnson,Athlete,1st Place,24.0,3,3.0,0.09056603773584905,12,False
8,2,Steve Wozniak,Entrepreneur,Eliminated Week 4,17.0,3,11.0,0.06415094339622641,4,False
8,2,Steve-O,TV Personality,Eliminated Week 6,14.0,3,13.0,0.052830188679245285,6,False
8,2,Ty Murray,Athlete,Eliminated Week 10,20.0,3,6.0,0.07547169811320754,10,False
8,3,Chuck Wicks,Singer/Rapper,Eliminated Week 8,23.0,3,6.0,0.09055118110236221,8,False
8,3,David Alan Grier,Actor/Actress,Eliminated Week 5,24.0,3,5.0,0.09448818897637795,5,False
8,3,Denise Richards,Actor/Actress,Eliminated Week 3,16.0,3,10.0,0.06299212598425197,3,True
8,3,Gilles Marini,Actor/Actress,2nd Place,27.0,3,1.0,0.1062992125984252,12,False
8,3,Holly Madison,TV Personality,Eliminated Week 4,17.0,3,9.0,0.06692913385826772,4,False
8,3,Lawrence Taylor,Athlete,Eliminated Week 7,20.0,3,8.0,0.07874015748031496,7,False
8,3,Lil' Kim,Singer/Rapper,Eliminated Week 9,25.0,3,4.0,0.0984251968503937,9,False
8,3,Melissa Rycroft,TV Personality,3rd Place,27.0,3,1.0,0.1062992125984252,12,False
8,3,Shawn Johnson,Athlete,1st Place,27.0,3,1.0,0.1062992125984252,12,False
8,3,Steve Wozniak,Entrepreneur,Eliminated Week 4,10.0,3,12.0,0.03937007874015748,4,False
8,3,Steve-O,TV Personality,Eliminated Week 6,15.0,3,11.0,0.05905511811023622,6,False
8,3,Ty Murray,Athlete,Eliminated Week 10,23.0,3,6.0,0.09055118110236221,10,False
8,4,Chuck Wicks,Singer/Rapper,Eliminated Week 8,22.0,3,6.0,0.09090909090909091,8,False
8,4,David Alan Grier,Actor/Actress,Eliminated Week 5,22.0,3,6.0,0.09090909090909091,5,False
8,4,Gilles Marini,Actor/Actress,2nd Place,30.0,3,1.0,0.12396694214876033,12,False
8,4,Holly Madison,TV Personality,Eliminated Week 4,16.0,3,9.0,0.06611570247933884,4,True
8,4,Lawrence Taylor,Athlete,Eliminated Week 7,19.0,3,8.0,0.07851239669421488,7,False
8,4,Lil' Kim,Singer/Rapper,Eliminated Week 9,27.0,3,3.0,0.1115702479338843,9,False
8,4,Melissa Rycroft,TV Personality,3rd Place,29.0,3,2.0,0.11983471074380166,12,False
8,4,Shawn Johnson,Athlete,1st Place,25.0,3,4.0,0.10330578512396695,12,False
8,4,Steve Wozniak,Entrepreneur,Eliminated Week 4,12.0,3,11.0,0.049586776859504134,4,True
8,4,Steve-O,TV Personality,Eliminated Week 6,15.0,3,10.0,0.06198347107438017,6,False
8,4,Ty Murray,Athlete,Eliminated Week 10,25.0,3,4.0,0.10330578512396695,10,False
8,5,Chuck Wicks,Singer/Rapper,Eliminated Week 8,23.0,3,5.0,0.10952380952380952,8,False
8,5,David Alan Grier,Actor/Actress,Eliminated Week 5,22.0,3,6.0,0.10476190476190476,5,True
8,5,Gilles Marini,Actor/Actress,2nd Place,29.0,3,1.0,0.1380952380952381,12,False
8,5,Lawrence Taylor,Athlete,Eliminated Week 7,20.0,3,8.0,0.09523809523809523,7,False
8,5,Lil' Kim,Singer/Rapper,Eliminated Week 9,26.0,3,2.0,0.12380952380952381,9,False
8,5,Melissa Rycroft,TV Personality,3rd Place,25.0,3,4.0,0.11904761904761904,12,False
8,5,Shawn Johnson,Athlete,1st Place,26.0,3,2.0,0.12380952380952381,12,False
8,5,Steve-O,TV Personality,Eliminated Week 6,18.0,3,9.0,0.08571428571428572,6,False
8,5,Ty Murray,Athlete,Eliminated Week 10,21.0,3,7.0,0.1,10,False
8,6,Chuck Wicks,Singer/Rapper,Eliminated Week 8,23.0,3,5.0,0.12365591397849462,8,False
8,6,Gilles Marini,Actor/Actress,2nd Place,26.0,3,3.0,0.13978494623655913,12,False
8,6,Lawrence Taylor,Athlete,Eliminated Week 7,22.0,3,6.0,0.11827956989247312,7,False
8,6,Lil' Kim,Singer/Rapper,Eliminated Week 9,28.0,3,1.0,0.15053763440860216,9,False
8,6,Melissa Rycroft,TV Personality,3rd Place,27.0,3,2.0,0.14516129032258066,12,False
8,6,Shawn Johnson,Athlete,1st Place,26.0,3,3.0,0.13978494623655913,12,False
8,6,Steve-O,TV Personality,Eliminated Week 6,16.0,3,8.0,0.08602150537634409,6,True
8,6,Ty Murray,Athlete,Eliminated Week 10,18.0,3,7.0,0.0967741935483871,10,False
8,7,Chuck Wicks,Singer/Rapper,Eliminated Week 8,27.0,3,3.0,0.14835164835164835,8,False
8,7,Gilles Marini,Actor/Actress,2nd Place,27.0,3,3.0,0.14835164835164835,12,False
8,7,Lawrence Taylor,Athlete,Eliminated Week 7,21.0,3,7.0,0.11538461538461539,7,True
8,7,Lil' Kim,Singer/Rapper,Eliminated Week 9,26.0,3,5.0,0.14285714285714285,9,False
8,7,Melissa Rycroft,TV Personality,3rd Place,29.0,3,1.0,0.15934065934065933,12,False
8,7,Shawn Johnson,Athlete,1st Place,28.0,3,2.0,0.15384615384615385,12,False
8,7,Ty Murray,Athlete,Eliminated Week 10,24.0,3,6.0,0.13186813186813187,10,False
8,8,Chuck Wicks,Singer/Rapper,Eliminated Week 8,25.5,3,5.0,0.16346153846153846,8,True
8,8,Gilles Marini,Actor/Actress,2nd Place,27.5,3,2.0,0.1762820512820513,12,False
8,8,Lil' Kim,Singer/Rapper,Eliminated Week 9,28.0,3,1.0,0.1794871794871795,9,False
8,8,Melissa Rycroft,TV Personality,3rd Place,23.0,3,6.0,0.14743589743589744,12,False
8,8,Shawn Johnson,Athlete,1st Place,26.0,3,3.0,0.16666666666666666,12,False
8,8,Ty Murray,Athlete,Eliminated Week 10,26.0,3,3.0,0.16666666666666666,10,False
8,9,Gilles Marini,Actor/Actress,2nd Place,28.0,3,2.0,0.20973782771535582,12,False
8,9,Lil' Kim,Singer/Rapper,Eliminated Week 9,26.0,3,4.0,0.1947565543071161,9,True
8,9,Melissa Rycroft,TV Personality,3rd Place,28.5,3,1.0,0.21348314606741572,12,False
8,9,Shawn Johnson,Athlete,1st Place,28.0,3,2.0,0.20973782771535582,12,False
8,9,Ty Murray,Athlete,Eliminated Week 10,23.0,3,5.0,0.17228464419475656,10,False
8,10,Gilles Marini,Actor/Actress,2nd Place,30.0,3,1.0,0.273972602739726,12,False
8,10,Melissa Rycroft,TV Personality,3rd Place,27.5,3,3.0,0.2511415525114155,12,False
8,10,Shawn Johnson,Athlete,1st Place,28.0,3,2.0,0.2557077625570776,12,False
8,10,Ty Murray,Athlete,Eliminated Week 10,24.0,3,4.0,0.2191780821917808,10,True
8,11,Gilles Marini,Actor/Actress,2nd Place,29.0,3,2.0,0.3314285714285714,12,False
8,11,Melissa Rycroft,TV Personality,3rd Place,28.5,3,3.0,0.32571428571428573,12,False
8,11,Shawn Johnson,Athlete,1st Place,30.0,3,1.0,0.34285714285714286,12,False
9,1,Aaron Carter,Singer/Rapper,Eliminated Week 8,31.999899999999997,3,2.0,0.07881779829674204,8,False
9,1,Ashley Hamiliton,Actor/Actress,Eliminated Week 1,18.9999,3,15.0,0.046797967676719905,1,True
9,1,Chuck Liddell,Athlete,Eliminated Week 4,22.0,3,10.0,0.05418740566465287,4,False
9,1,Debi Mazar,Actor/Actress,Eliminated Week 3,22.0,3,10.0,0.05418740566465287,3,False
9,1,Donny Osmond,Singer/Rapper,1st Place,29.999899999999997,3,5.0,0.07389167050904633,11,False
