season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,predicted_fan_vote
4,10,Apolo Anton Ohno,Athlete,1st Place,29.3332,3,1.0,0.3397685007685367,11,False,1,Percentage,33.97685007685367
4,10,Joey Fatone,Singer/Rapper,2nd Place,28.6665,3,2.0,0.3320460681848982,11,False,2,Percentage,33.204606818489815
4,10,Laila Ali,Athlete,3rd Place,28.3332,3,3.0,0.3281854310465651,11,False,3,Percentage,32.81854310465651
5,1,Albert Reed,Model,Eliminated Week 2,21.0,3,5.0,0.0817120622568093,2,False,,Percentage,8.17120622568093
5,1,Cameron Mathison,Actor/Actress,Eliminated Week 8,21.0,3,5.0,0.0817120622568093,8,False,,Percentage,8.17120622568093
5,1,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,18.0,3,11.0,0.0700389105058365,4,False,,Percentage,7.00389105058365
5,1,Helio Castroneves,Racing Driver,1st Place,25.0,3,2.0,0.0972762645914396,11,False,1.0,Percentage,9.727626459143961
5,1,Jane Seymour,Actor/Actress,Eliminated Week 7,24.0,3,3.0,0.0933852140077821,7,False,,Percentage,9.33852140077821
5,1,Jennie Garth,Actor/Actress,Eliminated Week 9,21.0,3,5.0,0.0817120622568093,9,False,,Percentage,8.17120622568093
5,1,Josie Maran,Model,Eliminated Week 1,16.0,3,12.0,0.0622568093385214,1,True,,Percentage,6.22568093385214
5,1,Marie Osmond,Singer/Rapper,3rd Place,21.0,3,5.0,0.0817120622568093,11,False,3.0,Percentage,8.17120622568093
5,1,Mark Cuban,TV Personality,Eliminated Week 5,21.0,3,5.0,0.0817120622568093,5,False,,Percentage,8.17120622568093
5,1,Mel B,Singer/Rapper,2nd Place,24.0,3,3.0,0.0933852140077821,11,False,2.0,Percentage,9.33852140077821
5,1,Sabrina Bryan,Actor/Actress,Eliminated Week 6,26.0,3,1.0,0.1011673151750972,6,False,,Percentage,10.11673151750972
5,1,Wayne Newton,Singer/Rapper,Eliminated Week 3,19.0,3,10.0,0.0739299610894941,3,False,,Percentage,7.39299610894941
5,2,Albert Reed,Model,Eliminated Week 2,21.0,3,5.0,0.088235294117647,2,True,,Percentage,6.302521037302572
5,2,Cameron Mathison,Actor/Actress,Eliminated Week 8,21.0,3,5.0,0.088235294117647,8,False,,Percentage,8.823529400927498
5,2,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,21.0,3,5.0,0.088235294117647,4,False,,Percentage,8.823529400927494
5,2,Helio Castroneves,Racing Driver,1st Place,27.0,3,1.0,0.1134453781512605,11,False,1.0,Percentage,11.344537804288848
5,2,Jane Seymour,Actor/Actress,Eliminated Week 7,21.0,3,5.0,0.088235294117647,7,False,,Percentage,8.823529400927493
5,2,Jennie Garth,Actor/Actress,Eliminated Week 9,21.0,3,5.0,0.088235294117647,9,False,,Percentage,8.823529400927493
5,2,Marie Osmond,Singer/Rapper,3rd Place,24.0,3,3.0,0.1008403361344537,11,False,3.0,Percentage,10.084033602608164
5,2,Mark Cuban,TV Personality,Eliminated Week 5,18.0,3,10.0,0.0756302521008403,5,False,,Percentage,7.563025238983255
5,2,Mel B,Singer/Rapper,2nd Place,23.0,3,4.0,0.0966386554621848,11,False,2.0,Percentage,9.663865535381273
5,2,Sabrina Bryan,Actor/Actress,Eliminated Week 6,26.0,3,2.0,0.1092436974789916,6,False,,Percentage,10.924369737061955
5,2,Wayne Newton,Singer/Rapper,Eliminated Week 3,15.0,3,11.0,0.0630252100840336,3,False,,Percentage,8.82352944066394
5,3,Cameron Mathison,Actor/Actress,Eliminated Week 8,23.0,3,7.0,0.0962343096234309,8,False,,Percentage,9.62343096234309
5,3,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,21.0,3,8.0,0.0878661087866108,4,False,,Percentage,8.78661087866108
5,3,Helio Castroneves,Racing Driver,1st Place,24.0,3,6.0,0.100418410041841,11,False,1.0,Percentage,10.0418410041841
5,3,Jane Seymour,Actor/Actress,Eliminated Week 7,27.0,3,1.0,0.1129707112970711,7,False,,Percentage,11.29707112970711
5,3,Jennie Garth,Actor/Actress,Eliminated Week 9,26.0,3,4.0,0.1087866108786611,9,False,,Percentage,10.87866108786611
5,3,Marie Osmond,Singer/Rapper,3rd Place,26.0,3,4.0,0.1087866108786611,11,False,3.0,Percentage,10.87866108786611
5,3,Mark Cuban,TV Personality,Eliminated Week 5,20.0,3,9.0,0.0836820083682008,5,False,,Percentage,8.36820083682008
5,3,Mel B,Singer/Rapper,2nd Place,27.0,3,1.0,0.1129707112970711,11,False,2.0,Percentage,11.29707112970711
5,3,Sabrina Bryan,Actor/Actress,Eliminated Week 6,27.0,3,1.0,0.1129707112970711,6,False,,Percentage,11.29707112970711
5,3,Wayne Newton,Singer/Rapper,Eliminated Week 3,18.0,3,10.0,0.0753138075313807,3,True,,Percentage,7.53138075313807
5,4,Cameron Mathison,Actor/Actress,Eliminated Week 8,27.0,3,2.0,0.1153846153846153,8,False,,Percentage,11.538461538875454
5,4,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,23.0,3,8.0,0.0982905982905982,4,True,,Percentage,9.40170940026068
5,4,Helio Castroneves,Racing Driver,1st Place,27.0,3,2.0,0.1153846153846153,11,False,1.0,Percentage,11.538461538875454
5,4,Jane Seymour,Actor/Actress,Eliminated Week 7,26.0,3,5.0,0.1111111111111111,7,False,,Percentage,11.111111111525036
5,4,Jennie Garth,Actor/Actress,Eliminated Week 9,27.0,3,2.0,0.1153846153846153,9,False,,Percentage,11.538461538875454
5,4,Marie Osmond,Singer/Rapper,3rd Place,26.0,3,5.0,0.1111111111111111,11,False,3.0,Percentage,11.111111111525036
5,4,Mark Cuban,TV Personality,Eliminated Week 5,22.0,3,9.0,0.094017094017094,5,False,,Percentage,9.829059827611102
5,4,Mel B,Singer/Rapper,2nd Place,26.0,3,5.0,0.1111111111111111,11,False,2.0,Percentage,11.111111111525036
5,4,Sabrina Bryan,Actor/Actress,Eliminated Week 6,30.0,3,1.0,0.1282051282051282,6,False,,Percentage,12.820512820926744
5,5,Cameron Mathison,Actor/Actress,Eliminated Week 8,26.0,3,3.0,0.1306532663316583,8,False,,Percentage,13.06532663316583
5,5,Helio Castroneves,Racing Driver,1st Place,23.0,3,6.0,0.1155778894472361,11,False,1.0,Percentage,11.55778894472361
5,5,Jane Seymour,Actor/Actress,Eliminated Week 7,26.0,3,3.0,0.1306532663316583,7,False,,Percentage,13.06532663316583
5,5,Jennie Garth,Actor/Actress,Eliminated Week 9,25.0,3,5.0,0.1256281407035175,9,False,,Percentage,12.562814070351749
5,5,Marie Osmond,Singer/Rapper,3rd Place,21.0,3,7.0,0.1055276381909547,11,False,3.0,Percentage,10.552763819095471
5,5,Mark Cuban,TV Personality,Eliminated Week 5,21.0,3,7.0,0.1055276381909547,5,True,,Percentage,10.552763819095471
5,5,Mel B,Singer/Rapper,2nd Place,29.0,3,1.0,0.1457286432160804,11,False,2.0,Percentage,14.572864321608039
5,5,Sabrina Bryan,Actor/Actress,Eliminated Week 6,28.0,3,2.0,0.1407035175879397,6,False,,Percentage,14.07035175879397
5,6,Cameron Mathison,Actor/Actress,Eliminated Week 8,25.0,3,4.0,0.1388888888888889,8,False,,Percentage,13.88888889740384
5,6,Helio Castroneves,Racing Driver,1st Place,28.0,3,2.0,0.1555555555555555,11,False,1.0,Percentage,15.5555555640705
5,6,Jane Seymour,Actor/Actress,Eliminated Week 7,22.0,3,7.0,0.1222222222222222,7,False,,Percentage,13.703703692350436
5,6,Jennie Garth,Actor/Actress,Eliminated Week 9,27.0,3,3.0,0.15,9,False,,Percentage,15.00000000851495
5,6,Marie Osmond,Singer/Rapper,3rd Place,23.0,3,6.0,0.1277777777777777,11,False,3.0,Percentage,13.148148136794886
5,6,Mel B,Singer/Rapper,2nd Place,30.0,3,1.0,0.1666666666666666,11,False,2.0,Percentage,16.666666675181613
5,6,Sabrina Bryan,Actor/Actress,Eliminated Week 6,25.0,3,4.0,0.1388888888888889,6,True,,Percentage,12.037037025683768
5,7,Cameron Mathison,Actor/Actress,Eliminated Week 8,25.5,3,5.0,0.1634615384615384,8,False,,Percentage,16.34615384615384
5,7,Helio Castroneves,Racing Driver,1st Place,26.0,3,3.0,0.1666666666666666,11,False,1.0,Percentage,16.66666666666666
5,7,Jane Seymour,Actor/Actress,Eliminated Week 7,25.0,3,6.0,0.1602564102564102,7,True,,Percentage,16.02564102564102
5,7,Jennie Garth,Actor/Actress,Eliminated Week 9,26.5,3,2.0,0.1698717948717948,9,False,,Percentage,16.98717948717948
5,7,Marie Osmond,Singer/Rapper,3rd Place,26.0,3,3.0,0.1666666666666666,11,False,3.0,Percentage,16.66666666666666
5,7,Mel B,Singer/Rapper,2nd Place,27.0,3,1.0,0.173076923076923,11,False,2.0,Percentage,17.3076923076923
5,8,Cameron Mathison,Actor/Actress,Eliminated Week 8,25.5,3,3.0,0.1939163498098859,8,True,,Percentage,18.631178708217746
5,8,Helio Castroneves,Racing Driver,1st Place,28.5,3,1.0,0.2167300380228136,11,False,1.0,Percentage,21.67300380079125
5,8,Jennie Garth,Actor/Actress,Eliminated Week 9,25.0,3,4.0,0.1901140684410646,9,False,,Percentage,19.011406845099874
5,8,Marie Osmond,Singer/Rapper,3rd Place,24.5,3,5.0,0.1863117870722433,11,False,3.0,Percentage,19.391634981982005
5,8,Mel B,Singer/Rapper,2nd Place,28.0,3,2.0,0.2129277566539923,11,False,2.0,Percentage,21.29277566390912
5,9,Helio Castroneves,Racing Driver,1st Place,30.0,3,1.0,0.2564102564102564,11,False,1.0,Percentage,25.64102564102564
5,9,Jennie Garth,Actor/Actress,Eliminated Week 9,29.0,3,3.0,0.2478632478632478,9,True,,Percentage,23.931623931623932
5,9,Marie Osmond,Singer/Rapper,3rd Place,28.0,3,4.0,0.2393162393162393,11,False,3.0,Percentage,24.78632478632478
5,9,Mel B,Singer/Rapper,2nd Place,30.0,3,1.0,0.2564102564102564,11,False,2.0,Percentage,25.641025641025642
5,10,Helio Castroneves,Racing Driver,1st Place,27.9999,3,2.0,0.352940954028016,11,False,1,Percentage,35.71422268889025
5,10,Marie Osmond,Singer/Rapper,3rd Place,23.0,3,3.0,0.2899168190830813,11,False,3,Percentage,28.99168190830813
5,10,Mel B,Singer/Rapper,2nd Place,28.3332,3,1.0,0.3571422268889025,11,False,2,Percentage,35.2940954028016
6,1,Adam Carolla,Radio Personality,Eliminated Week 4,15.0,3,11.0,0.0617283950617283,4,False,,Percentage,6.1728395061728305
6,1,Cristian de la Fuente,Actor/Actress,3rd Place,21.0,3,6.0,0.0864197530864197,11,False,3.0,Percentage,8.641975308641971
6,1,Jason Taylor,Athlete,2nd Place,22.0,3,4.0,0.0905349794238683,11,False,2.0,Percentage,9.05349794238683
6,1,Kristi Yamaguchi,Athlete,1st Place,27.0,3,1.0,0.1111111111111111,11,False,1.0,Percentage,11.11111111111111
6,1,Mario,Singer/Rapper,Eliminated Week 8,24.0,3,2.0,0.0987654320987654,8,False,,Percentage,9.876543209876539
6,1,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,18.0,3,8.0,0.074074074074074,9,False,,Percentage,7.4074074074074
6,1,Marlee Matlin,Actor/Actress,Eliminated Week 6,22.0,3,4.0,0.0905349794238683,6,False,,Percentage,9.05349794238683
6,1,Monica Seles,Athlete,Eliminated Week 2,15.0,3,11.0,0.0617283950617283,2,False,,Percentage,6.1728395061728305
6,1,Penn Jillette,Magician,Eliminated Week 2,16.0,3,10.0,0.0658436213991769,2,False,,Percentage,6.58436213991769
6,1,Priscilla Presley,Actor/Actress,Eliminated Week 5,24.0,3,2.0,0.0987654320987654,5,False,,Percentage,9.876543209876539
6,1,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,21.0,3,6.0,0.0864197530864197,7,False,,Percentage,8.641975308641971
6,1,Steve Guttenberg,Actor/Actress,Eliminated Week 3,18.0,3,8.0,0.074074074074074,3,False,,Percentage,7.4074074074074
6,2,Adam Carolla,Radio Personality,Eliminated Week 4,19.0,3,9.0,0.0739299610894941,4,False,,Percentage,7.392996109104633
6,2,Cristian de la Fuente,Actor/Actress,3rd Place,20.0,3,8.0,0.0778210116731517,11,False,3.0,Percentage,7.782101167470393
6,2,Jason Taylor,Athlete,2nd Place,27.0,3,1.0,0.1050583657587548,11,False,2.0,Percentage,10.505836576030703
6,2,Kristi Yamaguchi,Athlete,1st Place,27.0,3,1.0,0.1050583657587548,11,False,1.0,Percentage,10.505836576030703
6,2,Mario,Singer/Rapper,Eliminated Week 8,26.0,3,3.0,0.1011673151750972,8,False,,Percentage,10.116731517664943
6,2,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,21.0,3,6.0,0.0817120622568093,9,False,,Percentage,8.171206225836153
6,2,Marlee Matlin,Actor/Actress,Eliminated Week 6,24.0,3,4.0,0.0933852140077821,6,False,,Percentage,9.338521400933434
6,2,Monica Seles,Athlete,Eliminated Week 2,15.0,3,12.0,0.0583657587548638,2,True,,Percentage,5.8365758756416035
6,2,Penn Jillette,Magician,Eliminated Week 2,17.0,3,10.0,0.0661478599221789,2,True,,Percentage,6.225680933076041
6,2,Priscilla Presley,Actor/Actress,Eliminated Week 5,21.0,3,6.0,0.0817120622568093,5,False,,Percentage,8.171206225836153
6,2,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,24.0,3,4.0,0.0933852140077821,7,False,,Percentage,9.338521400933434
6,2,Steve Guttenberg,Actor/Actress,Eliminated Week 3,16.0,3,11.0,0.0622568093385214,3,False,,Percentage,6.614785991441791
6,3,Adam Carolla,Radio Personality,Eliminated Week 4,21.0,3,6.0,0.0921052631578947,4,False,,Percentage,9.210526316534532
6,3,Cristian de la Fuente,Actor/Actress,3rd Place,25.0,3,3.0,0.1096491228070175,11,False,3.0,Percentage,10.96491228144681
6,3,Jason Taylor,Athlete,2nd Place,23.0,3,5.0,0.1008771929824561,11,False,2.0,Percentage,10.08771929899067
6,3,Kristi Yamaguchi,Athlete,1st Place,27.0,3,1.0,0.1184210526315789,11,False,1.0,Percentage,11.842105263902951
6,3,Mario,Singer/Rapper,Eliminated Week 8,21.0,3,6.0,0.0921052631578947,8,False,,Percentage,9.210526316534532
6,3,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,19.0,3,10.0,0.0833333333333333,9,False,,Percentage,9.210526312809241
6,3,Marlee Matlin,Actor/Actress,Eliminated Week 6,21.0,3,6.0,0.0921052631578947,6,False,,Percentage,9.210526316534532
6,3,Priscilla Presley,Actor/Actress,Eliminated Week 5,26.0,3,2.0,0.1140350877192982,5,False,,Percentage,11.403508772674881
6,3,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,24.0,3,4.0,0.1052631578947368,7,False,,Percentage,10.52631579021874
6,3,Steve Guttenberg,Actor/Actress,Eliminated Week 3,21.0,3,6.0,0.0921052631578947,3,True,,Percentage,8.333333330353101
6,4,Adam Carolla,Radio Personality,Eliminated Week 4,19.0,3,9.0,0.0844444444444444,4,True,,Percentage,8.444444444444441
6,4,Cristian de la Fuente,Actor/Actress,3rd Place,26.0,3,4.0,0.1155555555555555,11,False,3.0,Percentage,11.55555555555555
6,4,Jason Taylor,Athlete,2nd Place,29.0,3,1.0,0.1288888888888889,11,False,2.0,Percentage,12.88888888888889
6,4,Kristi Yamaguchi,Athlete,1st Place,29.0,3,1.0,0.1288888888888889,11,False,1.0,Percentage,12.88888888888889
6,4,Mario,Singer/Rapper,Eliminated Week 8,24.0,3,5.0,0.1066666666666666,8,False,,Percentage,10.66666666666666
6,4,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,24.0,3,5.0,0.1066666666666666,9,False,,Percentage,10.66666666666666
6,4,Marlee Matlin,Actor/Actress,Eliminated Week 6,24.0,3,5.0,0.1066666666666666,6,False,,Percentage,10.66666666666666
6,4,Priscilla Presley,Actor/Actress,Eliminated Week 5,22.0,3,8.0,0.0977777777777777,5,False,,Percentage,9.77777777777777
6,4,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,28.0,3,3.0,0.1244444444444444,7,False,,Percentage,12.44444444444444
6,5,Cristian de la Fuente,Actor/Actress,3rd Place,23.0,3,5.0,0.1173469387755102,11,False,3.0,Percentage,11.73469387755102
6,5,Jason Taylor,Athlete,2nd Place,27.0,3,2.0,0.1377551020408163,11,False,2.0,Percentage,13.77551020408163
6,5,Kristi Yamaguchi,Athlete,1st Place,29.0,3,1.0,0.1479591836734693,11,False,1.0,Percentage,14.79591836734693
6,5,Mario,Singer/Rapper,Eliminated Week 8,27.0,3,2.0,0.1377551020408163,8,False,,Percentage,13.77551020408163
6,5,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,24.0,3,4.0,0.1224489795918367,9,False,,Percentage,12.244897959183671
6,5,Marlee Matlin,Actor/Actress,Eliminated Week 6,22.0,3,7.0,0.1122448979591836,6,False,,Percentage,11.22448979591836
6,5,Priscilla Presley,Actor/Actress,Eliminated Week 5,21.0,3,8.0,0.1071428571428571,5,True,,Percentage,10.71428571428571
6,5,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,23.0,3,5.0,0.1173469387755102,7,False,,Percentage,11.73469387755102
6,6,Cristian de la Fuente,Actor/Actress,3rd Place,27.0,3,3.0,0.15,11,False,3.0,Percentage,15.0
6,6,Jason Taylor,Athlete,2nd Place,24.0,3,5.0,0.1333333333333333,11,False,2.0,Percentage,13.33333333333333
6,6,Kristi Yamaguchi,Athlete,1st Place,30.0,3,1.0,0.1666666666666666,11,False,1.0,Percentage,16.66666666666666
6,6,Mario,Singer/Rapper,Eliminated Week 8,28.0,3,2.0,0.1555555555555555,8,False,,Percentage,15.55555555555555
6,6,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,26.0,3,4.0,0.1444444444444444,9,False,,Percentage,14.444444444444441
6,6,Marlee Matlin,Actor/Actress,Eliminated Week 6,21.0,3,7.0,0.1166666666666666,6,True,,Percentage,11.66666666666666
6,6,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,24.0,3,5.0,0.1333333333333333,7,False,,Percentage,13.33333333333333
6,7,Cristian de la Fuente,Actor/Actress,3rd Place,23.0,3,6.0,0.1488673139158576,11,False,3.0,Percentage,16.504854368932044
6,7,Jason Taylor,Athlete,2nd Place,27.5,3,1.0,0.1779935275080906,11,False,2.0,Percentage,17.79935275080906
6,7,Kristi Yamaguchi,Athlete,1st Place,27.0,3,2.0,0.174757281553398,11,False,1.0,Percentage,17.4757281553398
6,7,Mario,Singer/Rapper,Eliminated Week 8,25.5,3,4.0,0.1650485436893204,8,False,,Percentage,16.50485436893204
6,7,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,26.0,3,3.0,0.1682847896440129,9,False,,Percentage,16.828478964401288
6,7,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,25.5,3,4.0,0.1650485436893204,7,True,,Percentage,14.886731391585762
6,8,Cristian de la Fuente,Actor/Actress,3rd Place,28.5,3,1.0,0.2134831460674157,11,False,3.0,Percentage,21.348314606741575
6,8,Jason Taylor,Athlete,2nd Place,26.0,3,4.0,0.1947565543071161,11,False,2.0,Percentage,19.475655430711615
6,8,Kristi Yamaguchi,Athlete,1st Place,27.5,3,2.0,0.2059925093632958,11,False,1.0,Percentage,20.599250936329582
6,8,Mario,Singer/Rapper,Eliminated Week 8,26.5,3,3.0,0.198501872659176,8,True,,Percentage,18.726591760299627
6,8,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,25.0,3,5.0,0.1872659176029962,9,False,,Percentage,19.8501872659176
6,9,Cristian de la Fuente,Actor/Actress,3rd Place,28.0,3,2.0,0.2545454545454545,11,False,3.0,Percentage,25.454545454545453
6,9,Jason Taylor,Athlete,2nd Place,27.5,3,3.0,0.25,11,False,2.0,Percentage,25.0
6,9,Kristi Yamaguchi,Athlete,1st Place,28.5,3,1.0,0.2590909090909091,11,False,1.0,Percentage,25.90909090909091
6,9,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,26.0,3,4.0,0.2363636363636363,9,True,,Percentage,23.63636363636363
6,10,Cristian de la Fuente,Actor/Actress,3rd Place,26.0,3,3.0,0.3076923076923077,11,False,3,Percentage,30.76923076923077
6,10,Jason Taylor,Athlete,2nd Place,28.5,3,2.0,0.3372781065088757,11,False,2,Percentage,33.72781065088757
6,10,Kristi Yamaguchi,Athlete,1st Place,30.0,3,1.0,0.3550295857988165,11,False,1,Percentage,35.50295857988165
7,1,Brooke Burke,TV Personality,1st Place,24.5,3,1.0,0.0972222222222222,11,False,1,Percentage,10.416666654249033
7,1,Cloris Leachman,Actor/Actress,Eliminated Week 6,16.0,3,12.0,0.0634920634920634,6,False,,Percentage,8.03571430309898
7,1,Cody Linley,Actor/Actress,Eliminated Week 9,20.5,3,6.0,0.0813492063492063,9,False,,Percentage,8.829365066947442
7,1,Jeffrey Ross,Comedian,Eliminated Week 1,12.0,3,13.0,0.0476190476190476,1,True,,Percentage,5.456349193931574
7,1,Kim Kardashian,TV Personality,Eliminated Week 2,18.5,3,8.0,0.0734126984126984,2,False,,Percentage,8.035714273296655
7,1,Lance Bass,Singer/Rapper,3rd Place,21.5,3,3.0,0.0853174603174603,11,False,3,Percentage,9.226190463772843
7,1,Maurice Greene,Athlete,Eliminated Week 8,19.5,3,7.0,0.0773809523809523,8,False,,Percentage,8.432539670122043
7,1,Misty May-Treanor,Athlete,Withdrew,21.0,3,5.0,0.0833333333333333,10,False,Withdrew,Percentage,
7,1,Rocco DiSpirito,TV Personality,Eliminated Week 4,17.5,3,11.0,0.0694444444444444,4,False,,Percentage,7.638888876471254
7,1,Susan Lucci,Actor/Actress,Eliminated Week 7,18.5,3,8.0,0.0734126984126984,7,False,,Percentage,8.035714303098976
7,1,Ted McGinley,Actor/Actress,Eliminated Week 1,18.5,3,8.0,0.0734126984126984,1,True,,Percentage,7.0436508110354765
7,1,Toni Braxton,Singer/Rapper,Eliminated Week 5,22.5,3,2.0,0.0892857142857142,5,False,,Percentage,9.623015890400556
7,1,Warren Sapp,Athlete,2nd Place,21.5,3,3.0,0.0853174603174603,11,False,2,Percentage,9.226190493575166
7,2,Brooke Burke,TV Personality,1st Place,24.0,3,1.0,0.1085972850678733,11,False,1,Percentage,11.809954751131224
7,2,Cloris Leachman,Actor/Actress,Eliminated Week 6,15.0,3,11.0,0.0678733031674208,6,False,,Percentage,8.642533936651581
7,2,Cody Linley,Actor/Actress,Eliminated Week 9,21.0,3,4.0,0.0950226244343891,9,False,,Percentage,10.452488687782802
7,2,Kim Kardashian,TV Personality,Eliminated Week 2,17.0,3,9.0,0.0769230769230769,2,True,,Percentage,7.737556561085972
7,2,Lance Bass,Singer/Rapper,3rd Place,20.0,3,7.0,0.090497737556561,11,False,3,Percentage,9.999999999999993
7,2,Maurice Greene,Athlete,Eliminated Week 8,19.0,3,8.0,0.085972850678733,8,False,,Percentage,9.547511312217194
7,2,Misty May-Treanor,Athlete,Withdrew,21.0,3,4.0,0.0950226244343891,10,False,Withdrew,Percentage,
7,2,Rocco DiSpirito,TV Personality,Eliminated Week 4,16.0,3,10.0,0.0723981900452488,4,False,,Percentage,8.190045248868781
7,2,Susan Lucci,Actor/Actress,Eliminated Week 7,21.0,3,4.0,0.0950226244343891,7,False,,Percentage,10.452488687782802
7,2,Toni Braxton,Singer/Rapper,Eliminated Week 5,23.0,3,3.0,0.1040723981900452,5,False,,Percentage,11.357466063348415
7,2,Warren Sapp,Athlete,2nd Place,24.0,3,1.0,0.1085972850678733,11,False,2,Percentage,11.809954751131224
7,3,Brooke Burke,TV Personality,1st Place,28.0,3,1.0,0.1407035175879397,11,False,1.0,Percentage,14.07035175879397
7,3,Cloris Leachman,Actor/Actress,Eliminated Week 6,16.0,3,9.0,0.0804020100502512,6,False,,Percentage,8.04020100502512
7,3,Cody Linley,Actor/Actress,Eliminated Week 9,21.0,3,6.0,0.1055276381909547,9,False,,Percentage,10.552763819095471
7,3,Lance Bass,Singer/Rapper,3rd Place,22.0,3,4.0,0.1105527638190954,11,False,3.0,Percentage,11.05527638190954
7,3,Maurice Greene,Athlete,Eliminated Week 8,24.0,3,3.0,0.1206030150753768,8,False,,Percentage,12.06030150753768
7,3,Rocco DiSpirito,TV Personality,Eliminated Week 4,20.0,3,8.0,0.100502512562814,4,False,,Percentage,10.0502512562814
7,3,Susan Lucci,Actor/Actress,Eliminated Week 7,21.0,3,6.0,0.1055276381909547,7,False,,Percentage,10.552763819095471
7,3,Toni Braxton,Singer/Rapper,Eliminated Week 5,22.0,3,4.0,0.1105527638190954,5,False,,Percentage,11.05527638190954
7,3,Warren Sapp,Athlete,2nd Place,25.0,3,2.0,0.1256281407035175,11,False,2.0,Percentage,12.562814070351749
7,4,Brooke Burke,TV Personality,1st Place,26.0,3,1.0,0.1280788177339901,11,False,1.0,Percentage,12.80788177339901
7,4,Cloris Leachman,Actor/Actress,Eliminated Week 6,22.0,3,5.0,0.1083743842364532,6,False,,Percentage,10.83743842364532
