season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,predicted_fan_vote,harmonized_fan_percent
4,5,Joey Fatone,Singer/Rapper,2nd Place,25.0,3,3.0,0.1420454545454545,11,False,2.0,Percentage,14.20454545454545,0.14204545454545456
4,5,John Ratzenberger,Actor/Actress,Eliminated Week 7,18.0,3,6.0,0.1022727272727272,7,False,,Percentage,10.22727272727272,0.10227272727272724
4,5,Laila Ali,Athlete,3rd Place,28.0,3,2.0,0.1590909090909091,11,False,3.0,Percentage,15.909090909090908,0.15909090909090914
4,6,Apolo Anton Ohno,Athlete,1st Place,28.0,3,1.0,0.1647058823529411,11,False,1.0,Percentage,16.470588235294112,0.16470588235294112
4,6,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,21.0,3,6.0,0.1235294117647058,8,False,,Percentage,12.352941176470594,0.12352941176470594
4,6,Heather Mills,Model,Eliminated Week 6,23.0,3,5.0,0.1352941176470588,6,True,,Percentage,11.176470588235295,0.11176470588235295
4,6,Ian Ziering,Actor/Actress,Eliminated Week 9,24.0,3,4.0,0.1411764705882353,9,False,,Percentage,14.117647058823533,0.14117647058823532
4,6,Joey Fatone,Singer/Rapper,2nd Place,27.0,3,3.0,0.1588235294117647,11,False,2.0,Percentage,15.882352941176473,0.15882352941176472
4,6,John Ratzenberger,Actor/Actress,Eliminated Week 7,19.0,3,7.0,0.1117647058823529,7,False,,Percentage,13.529411764705872,0.1352941176470587
4,6,Laila Ali,Athlete,3rd Place,28.0,3,1.0,0.1647058823529411,11,False,3.0,Percentage,16.470588235294116,0.16470588235294115
4,7,Apolo Anton Ohno,Athlete,1st Place,27.0,3,3.0,0.174757281553398,11,False,1.0,Percentage,17.475728155339805,0.17475728155339806
4,7,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,19.0,3,6.0,0.1229773462783171,8,False,,Percentage,14.563106796116518,0.14563106796116518
4,7,Ian Ziering,Actor/Actress,Eliminated Week 9,27.0,3,3.0,0.174757281553398,9,False,,Percentage,17.47572815533981,0.1747572815533981
4,7,Joey Fatone,Singer/Rapper,2nd Place,29.5,3,1.0,0.1909385113268608,11,False,2.0,Percentage,19.093851132686087,0.19093851132686088
4,7,John Ratzenberger,Actor/Actress,Eliminated Week 7,22.5,3,5.0,0.145631067961165,7,True,,Percentage,12.297734627831703,0.12297734627831704
4,7,Laila Ali,Athlete,3rd Place,29.5,3,1.0,0.1909385113268608,11,False,3.0,Percentage,19.093851132686087,0.19093851132686088
4,8,Apolo Anton Ohno,Athlete,1st Place,29.0,3,1.0,0.2310756972111553,11,False,1.0,Percentage,23.10756972111553,0.23107569721115542
4,8,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,19.0,3,5.0,0.1513944223107569,8,True,,Percentage,15.139442231075687,0.15139442231075695
4,8,Ian Ziering,Actor/Actress,Eliminated Week 9,23.5,3,4.0,0.1872509960159362,9,False,,Percentage,18.72509960159362,0.18725099601593628
4,8,Joey Fatone,Singer/Rapper,2nd Place,27.5,3,2.0,0.2191235059760956,11,False,2.0,Percentage,21.91235059760956,0.2191235059760957
4,8,Laila Ali,Athlete,3rd Place,26.5,3,3.0,0.2111553784860557,11,False,3.0,Percentage,21.11553784860557,0.21115537848605578
4,9,Apolo Anton Ohno,Athlete,1st Place,29.5,3,3.0,0.2489451476793249,11,False,1.0,Percentage,24.89451476793249,0.2489451476793249
4,9,Ian Ziering,Actor/Actress,Eliminated Week 9,29.0,3,4.0,0.2447257383966244,9,True,,Percentage,24.47257383966244,0.24472573839662445
4,9,Joey Fatone,Singer/Rapper,2nd Place,30.0,3,1.0,0.2531645569620253,11,False,2.0,Percentage,25.316455696202528,0.25316455696202533
4,9,Laila Ali,Athlete,3rd Place,30.0,3,1.0,0.2531645569620253,11,False,3.0,Percentage,25.316455696202528,0.25316455696202533
4,10,Apolo Anton Ohno,Athlete,1st Place,29.3332,3,1.0,0.3397685007685367,11,False,1,Percentage,33.97685007685367,0.3397685007685367
4,10,Joey Fatone,Singer/Rapper,2nd Place,28.6665,3,2.0,0.3320460681848982,11,False,2,Percentage,33.204606818489815,0.3320460681848981
4,10,Laila Ali,Athlete,3rd Place,28.3332,3,3.0,0.3281854310465651,11,False,3,Percentage,32.81854310465651,0.3281854310465651
5,1,Albert Reed,Model,Eliminated Week 2,21.0,3,5.0,0.0817120622568093,2,False,,Percentage,8.17120622568093,0.08171206225680934
5,1,Cameron Mathison,Actor/Actress,Eliminated Week 8,21.0,3,5.0,0.0817120622568093,8,False,,Percentage,8.17120622568093,0.08171206225680934
5,1,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,18.0,3,11.0,0.0700389105058365,4,False,,Percentage,7.00389105058365,0.07003891050583654
5,1,Helio Castroneves,Racing Driver,1st Place,25.0,3,2.0,0.0972762645914396,11,False,1.0,Percentage,9.72762645914396,0.09727626459143965
5,1,Jane Seymour,Actor/Actress,Eliminated Week 7,24.0,3,3.0,0.0933852140077821,7,False,,Percentage,9.33852140077821,0.09338521400778216
5,1,Jennie Garth,Actor/Actress,Eliminated Week 9,21.0,3,5.0,0.0817120622568093,9,False,,Percentage,8.17120622568093,0.08171206225680934
5,1,Josie Maran,Model,Eliminated Week 1,16.0,3,12.0,0.0622568093385214,1,True,,Percentage,6.22568093385214,0.062256809338521436
5,1,Marie Osmond,Singer/Rapper,3rd Place,21.0,3,5.0,0.0817120622568093,11,False,3.0,Percentage,8.17120622568093,0.08171206225680934
5,1,Mark Cuban,TV Personality,Eliminated Week 5,21.0,3,5.0,0.0817120622568093,5,False,,Percentage,8.17120622568093,0.08171206225680934
5,1,Mel B,Singer/Rapper,2nd Place,24.0,3,3.0,0.0933852140077821,11,False,2.0,Percentage,9.33852140077821,0.09338521400778216
5,1,Sabrina Bryan,Actor/Actress,Eliminated Week 6,26.0,3,1.0,0.1011673151750972,6,False,,Percentage,10.11673151750972,0.10116731517509726
5,1,Wayne Newton,Singer/Rapper,Eliminated Week 3,19.0,3,10.0,0.0739299610894941,3,False,,Percentage,7.39299610894941,0.07392996108949414
5,2,Albert Reed,Model,Eliminated Week 2,21.0,3,5.0,0.088235294117647,2,True,,Percentage,6.302521037302572,0.06302521037302572
5,2,Cameron Mathison,Actor/Actress,Eliminated Week 8,21.0,3,5.0,0.088235294117647,8,False,,Percentage,8.823529400927498,0.08823529400927498
5,2,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,21.0,3,5.0,0.088235294117647,4,False,,Percentage,8.823529400927494,0.08823529400927495
5,2,Helio Castroneves,Racing Driver,1st Place,27.0,3,1.0,0.1134453781512605,11,False,1.0,Percentage,11.344537804288848,0.11344537804288848
5,2,Jane Seymour,Actor/Actress,Eliminated Week 7,21.0,3,5.0,0.088235294117647,7,False,,Percentage,8.823529400927493,0.08823529400927493
5,2,Jennie Garth,Actor/Actress,Eliminated Week 9,21.0,3,5.0,0.088235294117647,9,False,,Percentage,8.823529400927493,0.08823529400927493
5,2,Marie Osmond,Singer/Rapper,3rd Place,24.0,3,3.0,0.1008403361344537,11,False,3.0,Percentage,10.084033602608164,0.10084033602608164
5,2,Mark Cuban,TV Personality,Eliminated Week 5,18.0,3,10.0,0.0756302521008403,5,False,,Percentage,7.563025238983255,0.07563025238983255
5,2,Mel B,Singer/Rapper,2nd Place,23.0,3,4.0,0.0966386554621848,11,False,2.0,Percentage,9.663865535381271,0.09663865535381272
5,2,Sabrina Bryan,Actor/Actress,Eliminated Week 6,26.0,3,2.0,0.1092436974789916,6,False,,Percentage,10.924369737061957,0.10924369737061956
5,2,Wayne Newton,Singer/Rapper,Eliminated Week 3,15.0,3,11.0,0.0630252100840336,3,False,,Percentage,8.82352944066394,0.0882352944066394
5,3,Cameron Mathison,Actor/Actress,Eliminated Week 8,23.0,3,7.0,0.0962343096234309,8,False,,Percentage,9.62343096234309,0.09623430962343092
5,3,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,21.0,3,8.0,0.0878661087866108,4,False,,Percentage,8.78661087866108,0.08786610878661082
5,3,Helio Castroneves,Racing Driver,1st Place,24.0,3,6.0,0.100418410041841,11,False,1.0,Percentage,10.0418410041841,0.10041841004184103
5,3,Jane Seymour,Actor/Actress,Eliminated Week 7,27.0,3,1.0,0.1129707112970711,7,False,,Percentage,11.29707112970711,0.11297071129707113
5,3,Jennie Garth,Actor/Actress,Eliminated Week 9,26.0,3,4.0,0.1087866108786611,9,False,,Percentage,10.87866108786611,0.10878661087866114
5,3,Marie Osmond,Singer/Rapper,3rd Place,26.0,3,4.0,0.1087866108786611,11,False,3.0,Percentage,10.87866108786611,0.10878661087866114
5,3,Mark Cuban,TV Personality,Eliminated Week 5,20.0,3,9.0,0.0836820083682008,5,False,,Percentage,8.36820083682008,0.08368200836820082
5,3,Mel B,Singer/Rapper,2nd Place,27.0,3,1.0,0.1129707112970711,11,False,2.0,Percentage,11.29707112970711,0.11297071129707113
5,3,Sabrina Bryan,Actor/Actress,Eliminated Week 6,27.0,3,1.0,0.1129707112970711,6,False,,Percentage,11.29707112970711,0.11297071129707113
5,3,Wayne Newton,Singer/Rapper,Eliminated Week 3,18.0,3,10.0,0.0753138075313807,3,True,,Percentage,7.53138075313807,0.07531380753138071
5,4,Cameron Mathison,Actor/Actress,Eliminated Week 8,27.0,3,2.0,0.1153846153846153,8,False,,Percentage,11.538461538875454,0.11538461538875454
5,4,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,23.0,3,8.0,0.0982905982905982,4,True,,Percentage,9.40170940026068,0.0940170940026068
5,4,Helio Castroneves,Racing Driver,1st Place,27.0,3,2.0,0.1153846153846153,11,False,1.0,Percentage,11.538461538875454,0.11538461538875454
5,4,Jane Seymour,Actor/Actress,Eliminated Week 7,26.0,3,5.0,0.1111111111111111,7,False,,Percentage,11.111111111525036,0.11111111111525035
5,4,Jennie Garth,Actor/Actress,Eliminated Week 9,27.0,3,2.0,0.1153846153846153,9,False,,Percentage,11.538461538875454,0.11538461538875454
5,4,Marie Osmond,Singer/Rapper,3rd Place,26.0,3,5.0,0.1111111111111111,11,False,3.0,Percentage,11.111111111525036,0.11111111111525035
5,4,Mark Cuban,TV Personality,Eliminated Week 5,22.0,3,9.0,0.094017094017094,5,False,,Percentage,9.829059827611102,0.09829059827611103
5,4,Mel B,Singer/Rapper,2nd Place,26.0,3,5.0,0.1111111111111111,11,False,2.0,Percentage,11.111111111525036,0.11111111111525035
5,4,Sabrina Bryan,Actor/Actress,Eliminated Week 6,30.0,3,1.0,0.1282051282051282,6,False,,Percentage,12.820512820926744,0.12820512820926744
5,5,Cameron Mathison,Actor/Actress,Eliminated Week 8,26.0,3,3.0,0.1306532663316583,8,False,,Percentage,13.06532663316583,0.13065326633165833
5,5,Helio Castroneves,Racing Driver,1st Place,23.0,3,6.0,0.1155778894472361,11,False,1.0,Percentage,11.55778894472361,0.11557788944723613
5,5,Jane Seymour,Actor/Actress,Eliminated Week 7,26.0,3,3.0,0.1306532663316583,7,False,,Percentage,13.06532663316583,0.13065326633165833
5,5,Jennie Garth,Actor/Actress,Eliminated Week 9,25.0,3,5.0,0.1256281407035175,9,False,,Percentage,12.562814070351749,0.12562814070351752
5,5,Marie Osmond,Singer/Rapper,3rd Place,21.0,3,7.0,0.1055276381909547,11,False,3.0,Percentage,10.552763819095471,0.10552763819095475
5,5,Mark Cuban,TV Personality,Eliminated Week 5,21.0,3,7.0,0.1055276381909547,5,True,,Percentage,10.552763819095471,0.10552763819095475
5,5,Mel B,Singer/Rapper,2nd Place,29.0,3,1.0,0.1457286432160804,11,False,2.0,Percentage,14.57286432160804,0.14572864321608045
5,5,Sabrina Bryan,Actor/Actress,Eliminated Week 6,28.0,3,2.0,0.1407035175879397,6,False,,Percentage,14.07035175879397,0.14070351758793975
5,6,Cameron Mathison,Actor/Actress,Eliminated Week 8,25.0,3,4.0,0.1388888888888889,8,False,,Percentage,13.88888889740384,0.1388888889740384
5,6,Helio Castroneves,Racing Driver,1st Place,28.0,3,2.0,0.1555555555555555,11,False,1.0,Percentage,15.5555555640705,0.155555555640705
5,6,Jane Seymour,Actor/Actress,Eliminated Week 7,22.0,3,7.0,0.1222222222222222,7,False,,Percentage,13.703703692350436,0.13703703692350436
5,6,Jennie Garth,Actor/Actress,Eliminated Week 9,27.0,3,3.0,0.15,9,False,,Percentage,15.00000000851495,0.1500000000851495
5,6,Marie Osmond,Singer/Rapper,3rd Place,23.0,3,6.0,0.1277777777777777,11,False,3.0,Percentage,13.148148136794886,0.13148148136794885
5,6,Mel B,Singer/Rapper,2nd Place,30.0,3,1.0,0.1666666666666666,11,False,2.0,Percentage,16.666666675181613,0.16666666675181613
5,6,Sabrina Bryan,Actor/Actress,Eliminated Week 6,25.0,3,4.0,0.1388888888888889,6,True,,Percentage,12.037037025683768,0.12037037025683768
5,7,Cameron Mathison,Actor/Actress,Eliminated Week 8,25.5,3,5.0,0.1634615384615384,8,False,,Percentage,16.34615384615384,0.1634615384615385
5,7,Helio Castroneves,Racing Driver,1st Place,26.0,3,3.0,0.1666666666666666,11,False,1.0,Percentage,16.66666666666666,0.1666666666666667
5,7,Jane Seymour,Actor/Actress,Eliminated Week 7,25.0,3,6.0,0.1602564102564102,7,True,,Percentage,16.02564102564102,0.16025641025641027
5,7,Jennie Garth,Actor/Actress,Eliminated Week 9,26.5,3,2.0,0.1698717948717948,9,False,,Percentage,16.98717948717948,0.16987179487179488
5,7,Marie Osmond,Singer/Rapper,3rd Place,26.0,3,3.0,0.1666666666666666,11,False,3.0,Percentage,16.66666666666666,0.1666666666666667
5,7,Mel B,Singer/Rapper,2nd Place,27.0,3,1.0,0.173076923076923,11,False,2.0,Percentage,17.3076923076923,0.1730769230769231
5,8,Cameron Mathison,Actor/Actress,Eliminated Week 8,25.5,3,3.0,0.1939163498098859,8,True,,Percentage,18.631178708217742,0.18631178708217744
5,8,Helio Castroneves,Racing Driver,1st Place,28.5,3,1.0,0.2167300380228136,11,False,1.0,Percentage,21.67300380079125,0.2167300380079125
5,8,Jennie Garth,Actor/Actress,Eliminated Week 9,25.0,3,4.0,0.1901140684410646,9,False,,Percentage,19.011406845099877,0.19011406845099876
5,8,Marie Osmond,Singer/Rapper,3rd Place,24.5,3,5.0,0.1863117870722433,11,False,3.0,Percentage,19.391634981982005,0.19391634981982006
5,8,Mel B,Singer/Rapper,2nd Place,28.0,3,2.0,0.2129277566539923,11,False,2.0,Percentage,21.29277566390912,0.2129277566390912
5,9,Helio Castroneves,Racing Driver,1st Place,30.0,3,1.0,0.2564102564102564,11,False,1.0,Percentage,25.64102564102564,0.25641025641025644
5,9,Jennie Garth,Actor/Actress,Eliminated Week 9,29.0,3,3.0,0.2478632478632478,9,True,,Percentage,23.93162393162393,0.23931623931623933
5,9,Marie Osmond,Singer/Rapper,3rd Place,28.0,3,4.0,0.2393162393162393,11,False,3.0,Percentage,24.78632478632478,0.24786324786324784
5,9,Mel B,Singer/Rapper,2nd Place,30.0,3,1.0,0.2564102564102564,11,False,2.0,Percentage,25.64102564102564,0.25641025641025644
5,10,Helio Castroneves,Racing Driver,1st Place,27.9999,3,2.0,0.352940954028016,11,False,1,Percentage,35.71422268889025,0.35714222688890257
5,10,Marie Osmond,Singer/Rapper,3rd Place,23.0,3,3.0,0.2899168190830813,11,False,3,Percentage,28.99168190830813,0.28991681908308137
5,10,Mel B,Singer/Rapper,2nd Place,28.3332,3,1.0,0.3571422268889025,11,False,2,Percentage,35.2940954028016,0.35294095402801606
6,1,Adam Carolla,Radio Personality,Eliminated Week 4,15.0,3,11.0,0.0617283950617283,4,False,,Percentage,6.172839506172831,0.06172839506172834
6,1,Cristian de la Fuente,Actor/Actress,3rd Place,21.0,3,6.0,0.0864197530864197,11,False,3.0,Percentage,8.641975308641971,0.08641975308641975
6,1,Jason Taylor,Athlete,2nd Place,22.0,3,4.0,0.0905349794238683,11,False,2.0,Percentage,9.05349794238683,0.09053497942386834
6,1,Kristi Yamaguchi,Athlete,1st Place,27.0,3,1.0,0.1111111111111111,11,False,1.0,Percentage,11.11111111111111,0.11111111111111116
6,1,Mario,Singer/Rapper,Eliminated Week 8,24.0,3,2.0,0.0987654320987654,8,False,,Percentage,9.87654320987654,0.09876543209876545
6,1,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,18.0,3,8.0,0.074074074074074,9,False,,Percentage,7.4074074074074,0.07407407407407403
6,1,Marlee Matlin,Actor/Actress,Eliminated Week 6,22.0,3,4.0,0.0905349794238683,6,False,,Percentage,9.05349794238683,0.09053497942386834
6,1,Monica Seles,Athlete,Eliminated Week 2,15.0,3,11.0,0.0617283950617283,2,False,,Percentage,6.172839506172831,0.06172839506172834
6,1,Penn Jillette,Magician,Eliminated Week 2,16.0,3,10.0,0.0658436213991769,2,False,,Percentage,6.58436213991769,0.06584362139917693
6,1,Priscilla Presley,Actor/Actress,Eliminated Week 5,24.0,3,2.0,0.0987654320987654,5,False,,Percentage,9.87654320987654,0.09876543209876545
6,1,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,21.0,3,6.0,0.0864197530864197,7,False,,Percentage,8.641975308641971,0.08641975308641975
6,1,Steve Guttenberg,Actor/Actress,Eliminated Week 3,18.0,3,8.0,0.074074074074074,3,False,,Percentage,7.4074074074074,0.07407407407407403
6,2,Adam Carolla,Radio Personality,Eliminated Week 4,19.0,3,9.0,0.0739299610894941,4,False,,Percentage,7.392996109104633,0.07392996109104634
6,2,Cristian de la Fuente,Actor/Actress,3rd Place,20.0,3,8.0,0.0778210116731517,11,False,3.0,Percentage,7.782101167470393,0.07782101167470394
6,2,Jason Taylor,Athlete,2nd Place,27.0,3,1.0,0.1050583657587548,11,False,2.0,Percentage,10.505836576030704,0.10505836576030705
6,2,Kristi Yamaguchi,Athlete,1st Place,27.0,3,1.0,0.1050583657587548,11,False,1.0,Percentage,10.505836576030704,0.10505836576030705
6,2,Mario,Singer/Rapper,Eliminated Week 8,26.0,3,3.0,0.1011673151750972,8,False,,Percentage,10.116731517664943,0.10116731517664945
6,2,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,21.0,3,6.0,0.0817120622568093,9,False,,Percentage,8.171206225836153,0.08171206225836154
6,2,Marlee Matlin,Actor/Actress,Eliminated Week 6,24.0,3,4.0,0.0933852140077821,6,False,,Percentage,9.338521400933434,0.09338521400933436
6,2,Monica Seles,Athlete,Eliminated Week 2,15.0,3,12.0,0.0583657587548638,2,True,,Percentage,5.836575875641604,0.05836575875641605
6,2,Penn Jillette,Magician,Eliminated Week 2,17.0,3,10.0,0.0661478599221789,2,True,,Percentage,6.225680933076041,0.062256809330760415
6,2,Priscilla Presley,Actor/Actress,Eliminated Week 5,21.0,3,6.0,0.0817120622568093,5,False,,Percentage,8.171206225836153,0.08171206225836154
6,2,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,24.0,3,4.0,0.0933852140077821,7,False,,Percentage,9.338521400933434,0.09338521400933436
6,2,Steve Guttenberg,Actor/Actress,Eliminated Week 3,16.0,3,11.0,0.0622568093385214,3,False,,Percentage,6.614785991441791,0.06614785991441792
6,3,Adam Carolla,Radio Personality,Eliminated Week 4,21.0,3,6.0,0.0921052631578947,4,False,,Percentage,9.210526316534532,0.09210526316534533
6,3,Cristian de la Fuente,Actor/Actress,3rd Place,25.0,3,3.0,0.1096491228070175,11,False,3.0,Percentage,10.96491228144681,0.10964912281446812
6,3,Jason Taylor,Athlete,2nd Place,23.0,3,5.0,0.1008771929824561,11,False,2.0,Percentage,10.08771929899067,0.10087719298990672
6,3,Kristi Yamaguchi,Athlete,1st Place,27.0,3,1.0,0.1184210526315789,11,False,1.0,Percentage,11.842105263902951,0.11842105263902952
6,3,Mario,Singer/Rapper,Eliminated Week 8,21.0,3,6.0,0.0921052631578947,8,False,,Percentage,9.210526316534532,0.09210526316534533
6,3,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,19.0,3,10.0,0.0833333333333333,9,False,,Percentage,9.21052631280924,0.0921052631280924
6,3,Marlee Matlin,Actor/Actress,Eliminated Week 6,21.0,3,6.0,0.0921052631578947,6,False,,Percentage,9.210526316534532,0.09210526316534533
6,3,Priscilla Presley,Actor/Actress,Eliminated Week 5,26.0,3,2.0,0.1140350877192982,5,False,,Percentage,11.40350877267488,0.11403508772674881
6,3,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,24.0,3,4.0,0.1052631578947368,7,False,,Percentage,10.52631579021874,0.10526315790218742
6,3,Steve Guttenberg,Actor/Actress,Eliminated Week 3,21.0,3,6.0,0.0921052631578947,3,True,,Percentage,8.333333330353101,0.08333333330353102
6,4,Adam Carolla,Radio Personality,Eliminated Week 4,19.0,3,9.0,0.0844444444444444,4,True,,Percentage,8.444444444444441,0.08444444444444445
6,4,Cristian de la Fuente,Actor/Actress,3rd Place,26.0,3,4.0,0.1155555555555555,11,False,3.0,Percentage,11.55555555555555,0.11555555555555555
6,4,Jason Taylor,Athlete,2nd Place,29.0,3,1.0,0.1288888888888889,11,False,2.0,Percentage,12.88888888888889,0.12888888888888894
6,4,Kristi Yamaguchi,Athlete,1st Place,29.0,3,1.0,0.1288888888888889,11,False,1.0,Percentage,12.88888888888889,0.12888888888888894
6,4,Mario,Singer/Rapper,Eliminated Week 8,24.0,3,5.0,0.1066666666666666,8,False,,Percentage,10.66666666666666,0.10666666666666666
6,4,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,24.0,3,5.0,0.1066666666666666,9,False,,Percentage,10.66666666666666,0.10666666666666666
6,4,Marlee Matlin,Actor/Actress,Eliminated Week 6,24.0,3,5.0,0.1066666666666666,6,False,,Percentage,10.66666666666666,0.10666666666666666
6,4,Priscilla Presley,Actor/Actress,Eliminated Week 5,22.0,3,8.0,0.0977777777777777,5,False,,Percentage,9.77777777777777,0.09777777777777774
6,4,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,28.0,3,3.0,0.1244444444444444,7,False,,Percentage,12.44444444444444,0.12444444444444444
6,5,Cristian de la Fuente,Actor/Actress,3rd Place,23.0,3,5.0,0.1173469387755102,11,False,3.0,Percentage,11.73469387755102,0.11734693877551024
6,5,Jason Taylor,Athlete,2nd Place,27.0,3,2.0,0.1377551020408163,11,False,2.0,Percentage,13.77551020408163,0.13775510204081634
6,5,Kristi Yamaguchi,Athlete,1st Place,29.0,3,1.0,0.1479591836734693,11,False,1.0,Percentage,14.79591836734693,0.14795918367346933
6,5,Mario,Singer/Rapper,Eliminated Week 8,27.0,3,2.0,0.1377551020408163,8,False,,Percentage,13.77551020408163,0.13775510204081634
6,5,Marissa Jaret Winokur,Actor/Actress,Eliminated Week 9,24.0,3,4.0,0.1224489795918367,9,False,,Percentage,12.244897959183673,0.12244897959183676
6,5,Marlee Matlin,Actor/Actress,Eliminated Week 6,22.0,3,7.0,0.1122448979591836,6,False,,Percentage,11.22448979591836,0.11224489795918365
6,5,Priscilla Presley,Actor/Actress,Eliminated Week 5,21.0,3,8.0,0.1071428571428571,5,True,,Percentage,10.71428571428571,0.10714285714285714
6,5,Shannon Elizabeth,Actor/Actress,Eliminated Week 7,23.0,3,5.0,0.1173469387755102,7,False,,Percentage,11.73469387755102,0.11734693877551024
6,6,Cristian de la Fuente,Actor/Actress,3rd Place,27.0,3,3.0,0.15,11,False,3.0,Percentage,15.0,0.15000000000000008
6,6,Jason Taylor,Athlete,2nd Place,24.0,3,5.0,0.1333333333333333,11,False,2.0,Percentage,13.33333333333333,0.13333333333333336
