season,week,celebrity_name,results,total_judge_score,judge_rank,judge_percent,eliminated_week_num,is_eliminated,estimated_fan_metric,estimated_fan_support,scoring_method
5,7,Jennie Garth,Eliminated Week 9,26.5,2,0.169871795,9,FALSE,0.166666667,0.166666667,percent
5,7,Marie Osmond,3rd Place,26,3,0.166666667,11,FALSE,0.166666667,0.166666667,percent
5,7,Mel B,2nd Place,27,1,0.173076923,11,FALSE,0.166666667,0.166666667,percent
5,8,Cameron Mathison,Eliminated Week 8,25.5,3,0.19391635,8,TRUE,0.196197719,0.196197719,percent
5,8,Helio Castroneves,1st Place,28.5,1,0.216730038,11,FALSE,0.2,0.2,percent
5,8,Jennie Garth,Eliminated Week 9,25,4,0.190114068,9,FALSE,0.2,0.2,percent
5,8,Marie Osmond,3rd Place,24.5,5,0.186311787,11,FALSE,0.203802281,0.203802281,percent
5,8,Mel B,2nd Place,28,2,0.212927757,11,FALSE,0.2,0.2,percent
5,9,Helio Castroneves,1st Place,30,1,0.256410256,11,FALSE,0.25,0.25,percent
5,9,Jennie Garth,Eliminated Week 9,29,3,0.247863248,9,TRUE,0.245726496,0.245726496,percent
5,9,Marie Osmond,3rd Place,28,4,0.239316239,11,FALSE,0.254273504,0.254273504,percent
5,9,Mel B,2nd Place,30,1,0.256410256,11,FALSE,0.25,0.25,percent
5,10,Helio Castroneves,1st Place,27.9999,2,0.352940954,11,FALSE,0.333333333,0.333333333,percent
5,10,Marie Osmond,3rd Place,23,3,0.289916819,11,FALSE,0.333333333,0.333333333,percent
5,10,Mel B,2nd Place,28.3332,1,0.357142227,11,FALSE,0.333333333,0.333333333,percent
6,1,Adam Carolla,Eliminated Week 4,15,11,0.061728395,4,FALSE,0.083333333,0.083333333,percent
6,1,Cristian de la Fuente,3rd Place,21,6,0.086419753,11,FALSE,0.083333333,0.083333333,percent
6,1,Jason Taylor,2nd Place,22,4,0.090534979,11,FALSE,0.083333333,0.083333333,percent
6,1,Kristi Yamaguchi,1st Place,27,1,0.111111111,11,FALSE,0.083333333,0.083333333,percent
6,1,Mario,Eliminated Week 8,24,2,0.098765432,8,FALSE,0.083333333,0.083333333,percent
6,1,Marissa Jaret Winokur,Eliminated Week 9,18,8,0.074074074,9,FALSE,0.083333333,0.083333333,percent
6,1,Marlee Matlin,Eliminated Week 6,22,4,0.090534979,6,FALSE,0.083333333,0.083333333,percent
6,1,Monica Seles,Eliminated Week 2,15,11,0.061728395,2,FALSE,0.083333333,0.083333333,percent
6,1,Penn Jillette,Eliminated Week 2,16,10,0.065843621,2,FALSE,0.083333333,0.083333333,percent
6,1,Priscilla Presley,Eliminated Week 5,24,2,0.098765432,5,FALSE,0.083333333,0.083333333,percent
6,1,Shannon Elizabeth,Eliminated Week 7,21,6,0.086419753,7,FALSE,0.083333333,0.083333333,percent
6,1,Steve Guttenberg,Eliminated Week 3,18,8,0.074074074,3,FALSE,0.083333333,0.083333333,percent
6,2,Adam Carolla,Eliminated Week 4,19,9,0.073929961,4,FALSE,0.083333333,0.083333333,percent
6,2,Cristian de la Fuente,3rd Place,20,8,0.077821012,11,FALSE,0.083333333,0.083333333,percent
6,2,Jason Taylor,2nd Place,27,1,0.105058366,11,FALSE,0.083333333,0.083333333,percent
6,2,Kristi Yamaguchi,1st Place,27,1,0.105058366,11,FALSE,0.083333333,0.083333333,percent
6,2,Mario,Eliminated Week 8,26,3,0.101167315,8,FALSE,0.083333333,0.083333333,percent
6,2,Marissa Jaret Winokur,Eliminated Week 9,21,6,0.081712062,9,FALSE,0.083333333,0.083333333,percent
6,2,Marlee Matlin,Eliminated Week 6,24,4,0.093385214,6,FALSE,0.083333333,0.083333333,percent
6,2,Monica Seles,Eliminated Week 2,15,12,0.058365759,2,TRUE,0.083333333,0.083333333,percent
6,2,Penn Jillette,Eliminated Week 2,17,10,0.06614786,2,TRUE,0.081387808,0.081387808,percent
6,2,Priscilla Presley,Eliminated Week 5,21,6,0.081712062,5,FALSE,0.083333333,0.083333333,percent
6,2,Shannon Elizabeth,Eliminated Week 7,24,4,0.093385214,7,FALSE,0.083333333,0.083333333,percent
6,2,Steve Guttenberg,Eliminated Week 3,16,11,0.062256809,3,FALSE,0.085278859,0.085278859,percent
6,3,Adam Carolla,Eliminated Week 4,21,6,0.092105263,4,FALSE,0.1,0.1,percent
6,3,Cristian de la Fuente,3rd Place,25,3,0.109649123,11,FALSE,0.1,0.1,percent
6,3,Jason Taylor,2nd Place,23,5,0.100877193,11,FALSE,0.1,0.1,percent
6,3,Kristi Yamaguchi,1st Place,27,1,0.118421053,11,FALSE,0.1,0.1,percent
6,3,Mario,Eliminated Week 8,21,6,0.092105263,8,FALSE,0.1,0.1,percent
6,3,Marissa Jaret Winokur,Eliminated Week 9,19,10,0.083333333,9,FALSE,0.104385965,0.104385965,percent
6,3,Marlee Matlin,Eliminated Week 6,21,6,0.092105263,6,FALSE,0.1,0.1,percent
6,3,Priscilla Presley,Eliminated Week 5,26,2,0.114035088,5,FALSE,0.1,0.1,percent
6,3,Shannon Elizabeth,Eliminated Week 7,24,4,0.105263158,7,FALSE,0.1,0.1,percent
6,3,Steve Guttenberg,Eliminated Week 3,21,6,0.092105263,3,TRUE,0.095614035,0.095614035,percent
6,4,Adam Carolla,Eliminated Week 4,19,9,0.084444444,4,TRUE,0.111111111,0.111111111,percent
6,4,Cristian de la Fuente,3rd Place,26,4,0.115555556,11,FALSE,0.111111111,0.111111111,percent
6,4,Jason Taylor,2nd Place,29,1,0.128888889,11,FALSE,0.111111111,0.111111111,percent
6,4,Kristi Yamaguchi,1st Place,29,1,0.128888889,11,FALSE,0.111111111,0.111111111,percent
6,4,Mario,Eliminated Week 8,24,5,0.106666667,8,FALSE,0.111111111,0.111111111,percent
6,4,Marissa Jaret Winokur,Eliminated Week 9,24,5,0.106666667,9,FALSE,0.111111111,0.111111111,percent
6,4,Marlee Matlin,Eliminated Week 6,24,5,0.106666667,6,FALSE,0.111111111,0.111111111,percent
6,4,Priscilla Presley,Eliminated Week 5,22,8,0.097777778,5,FALSE,0.111111111,0.111111111,percent
6,4,Shannon Elizabeth,Eliminated Week 7,28,3,0.124444444,7,FALSE,0.111111111,0.111111111,percent
6,5,Cristian de la Fuente,3rd Place,23,5,0.117346939,11,FALSE,0.125,0.125,percent
6,5,Jason Taylor,2nd Place,27,2,0.137755102,11,FALSE,0.125,0.125,percent
6,5,Kristi Yamaguchi,1st Place,29,1,0.147959184,11,FALSE,0.125,0.125,percent
6,5,Mario,Eliminated Week 8,27,2,0.137755102,8,FALSE,0.125,0.125,percent
6,5,Marissa Jaret Winokur,Eliminated Week 9,24,4,0.12244898,9,FALSE,0.125,0.125,percent
6,5,Marlee Matlin,Eliminated Week 6,22,7,0.112244898,6,FALSE,0.125,0.125,percent
6,5,Priscilla Presley,Eliminated Week 5,21,8,0.107142857,5,TRUE,0.125,0.125,percent
6,5,Shannon Elizabeth,Eliminated Week 7,23,5,0.117346939,7,FALSE,0.125,0.125,percent
6,6,Cristian de la Fuente,3rd Place,27,3,0.15,11,FALSE,0.142857143,0.142857143,percent
6,6,Jason Taylor,2nd Place,24,5,0.133333333,11,FALSE,0.142857143,0.142857143,percent
6,6,Kristi Yamaguchi,1st Place,30,1,0.166666667,11,FALSE,0.142857143,0.142857143,percent
6,6,Mario,Eliminated Week 8,28,2,0.155555556,8,FALSE,0.142857143,0.142857143,percent
6,6,Marissa Jaret Winokur,Eliminated Week 9,26,4,0.144444444,9,FALSE,0.142857143,0.142857143,percent
6,6,Marlee Matlin,Eliminated Week 6,21,7,0.116666667,6,TRUE,0.142857143,0.142857143,percent
6,6,Shannon Elizabeth,Eliminated Week 7,24,5,0.133333333,7,FALSE,0.142857143,0.142857143,percent
6,7,Cristian de la Fuente,3rd Place,23,6,0.148867314,11,FALSE,0.174757282,0.174757282,percent
6,7,Jason Taylor,2nd Place,27.5,1,0.177993528,11,FALSE,0.166666667,0.166666667,percent
6,7,Kristi Yamaguchi,1st Place,27,2,0.174757282,11,FALSE,0.166666667,0.166666667,percent
6,7,Mario,Eliminated Week 8,25.5,4,0.165048544,8,FALSE,0.166666667,0.166666667,percent
6,7,Marissa Jaret Winokur,Eliminated Week 9,26,3,0.16828479,9,FALSE,0.166666667,0.166666667,percent
6,7,Shannon Elizabeth,Eliminated Week 7,25.5,4,0.165048544,7,TRUE,0.158576052,0.158576052,percent
6,8,Cristian de la Fuente,3rd Place,28.5,1,0.213483146,11,FALSE,0.2,0.2,percent
6,8,Jason Taylor,2nd Place,26,4,0.194756554,11,FALSE,0.2,0.2,percent
6,8,Kristi Yamaguchi,1st Place,27.5,2,0.205992509,11,FALSE,0.2,0.2,percent
6,8,Mario,Eliminated Week 8,26.5,3,0.198501873,8,TRUE,0.194382022,0.194382022,percent
6,8,Marissa Jaret Winokur,Eliminated Week 9,25,5,0.187265918,9,FALSE,0.205617978,0.205617978,percent
6,9,Cristian de la Fuente,3rd Place,28,2,0.254545455,11,FALSE,0.25,0.25,percent
6,9,Jason Taylor,2nd Place,27.5,3,0.25,11,FALSE,0.25,0.25,percent
6,9,Kristi Yamaguchi,1st Place,28.5,1,0.259090909,11,FALSE,0.25,0.25,percent
6,9,Marissa Jaret Winokur,Eliminated Week 9,26,4,0.236363636,9,TRUE,0.25,0.25,percent
6,10,Cristian de la Fuente,3rd Place,26,3,0.307692308,11,FALSE,0.333333333,0.333333333,percent
6,10,Jason Taylor,2nd Place,28.5,2,0.337278107,11,FALSE,0.333333333,0.333333333,percent
6,10,Kristi Yamaguchi,1st Place,30,1,0.355029586,11,FALSE,0.333333333,0.333333333,percent
7,1,Brooke Burke,1st Place,24.5,1,0.097222222,11,FALSE,0.076923077,0.076923077,percent
7,1,Cloris Leachman,Eliminated Week 6,16,12,0.063492063,6,FALSE,0.081883394,0.081883394,percent
7,1,Cody Linley,Eliminated Week 9,20.5,6,0.081349206,9,FALSE,0.076923077,0.076923077,percent
7,1,Jeffrey Ross,Eliminated Week 1,12,13,0.047619048,1,TRUE,0.076923077,0.076923077,percent
7,1,Kim Kardashian,Eliminated Week 2,18.5,8,0.073412698,2,FALSE,0.076923077,0.076923077,percent
7,1,Lance Bass,3rd Place,21.5,3,0.08531746,11,FALSE,0.076923077,0.076923077,percent
7,1,Maurice Greene,Eliminated Week 8,19.5,7,0.077380952,8,FALSE,0.076923077,0.076923077,percent
7,1,Misty May-Treanor,Withdrew,21,5,0.083333333,10,FALSE,0.076923077,0.076923077,percent
7,1,Rocco DiSpirito,Eliminated Week 4,17.5,11,0.069444444,4,FALSE,0.076923077,0.076923077,percent
7,1,Susan Lucci,Eliminated Week 7,18.5,8,0.073412698,7,FALSE,0.076923077,0.076923077,percent
7,1,Ted McGinley,Eliminated Week 1,18.5,8,0.073412698,1,TRUE,0.071962759,0.071962759,percent
7,1,Toni Braxton,Eliminated Week 5,22.5,2,0.089285714,5,FALSE,0.076923077,0.076923077,percent
7,1,Warren Sapp,2nd Place,21.5,3,0.08531746,11,FALSE,0.076923077,0.076923077,percent
7,2,Brooke Burke,1st Place,24,1,0.108597285,11,FALSE,0.090909091,0.090909091,percent
7,2,Cloris Leachman,Eliminated Week 6,15,11,0.067873303,6,FALSE,0.095433978,0.095433978,percent
7,2,Cody Linley,Eliminated Week 9,21,4,0.095022624,9,FALSE,0.090909091,0.090909091,percent
7,2,Kim Kardashian,Eliminated Week 2,17,9,0.076923077,2,TRUE,0.086384204,0.086384204,percent
7,2,Lance Bass,3rd Place,20,7,0.090497738,11,FALSE,0.090909091,0.090909091,percent
7,2,Maurice Greene,Eliminated Week 8,19,8,0.085972851,8,FALSE,0.090909091,0.090909091,percent
7,2,Misty May-Treanor,Withdrew,21,4,0.095022624,10,FALSE,0.090909091,0.090909091,percent
7,2,Rocco DiSpirito,Eliminated Week 4,16,10,0.07239819,4,FALSE,0.090909091,0.090909091,percent
7,2,Susan Lucci,Eliminated Week 7,21,4,0.095022624,7,FALSE,0.090909091,0.090909091,percent
7,2,Toni Braxton,Eliminated Week 5,23,3,0.104072398,5,FALSE,0.090909091,0.090909091,percent
7,2,Warren Sapp,2nd Place,24,1,0.108597285,11,FALSE,0.090909091,0.090909091,percent
7,3,Brooke Burke,1st Place,28,1,0.140703518,11,FALSE,0.111111111,0.111111111,percent
7,3,Cloris Leachman,Eliminated Week 6,16,9,0.08040201,6,FALSE,0.111111111,0.111111111,percent
7,3,Cody Linley,Eliminated Week 9,21,6,0.105527638,9,FALSE,0.111111111,0.111111111,percent
7,3,Lance Bass,3rd Place,22,4,0.110552764,11,FALSE,0.111111111,0.111111111,percent
7,3,Maurice Greene,Eliminated Week 8,24,3,0.120603015,8,FALSE,0.111111111,0.111111111,percent
7,3,Rocco DiSpirito,Eliminated Week 4,20,8,0.100502513,4,FALSE,0.111111111,0.111111111,percent
7,3,Susan Lucci,Eliminated Week 7,21,6,0.105527638,7,FALSE,0.111111111,0.111111111,percent
7,3,Toni Braxton,Eliminated Week 5,22,4,0.110552764,5,FALSE,0.111111111,0.111111111,percent
7,3,Warren Sapp,2nd Place,25,2,0.125628141,11,FALSE,0.111111111,0.111111111,percent
7,4,Brooke Burke,1st Place,26,1,0.128078818,11,FALSE,0.111111111,0.111111111,percent
7,4,Cloris Leachman,Eliminated Week 6,22,5,0.108374384,6,FALSE,0.111111111,0.111111111,percent
7,4,Cody Linley,Eliminated Week 9,23,4,0.113300493,9,FALSE,0.111111111,0.111111111,percent
7,4,Lance Bass,3rd Place,26,1,0.128078818,11,FALSE,0.111111111,0.111111111,percent
7,4,Maurice Greene,Eliminated Week 8,20,8,0.098522167,8,FALSE,0.111111111,0.111111111,percent
7,4,Rocco DiSpirito,Eliminated Week 4,18,9,0.088669951,4,TRUE,0.111111111,0.111111111,percent
7,4,Susan Lucci,Eliminated Week 7,24,3,0.118226601,7,FALSE,0.111111111,0.111111111,percent
7,4,Toni Braxton,Eliminated Week 5,22,5,0.108374384,5,FALSE,0.111111111,0.111111111,percent
7,4,Warren Sapp,2nd Place,22,5,0.108374384,11,FALSE,0.111111111,0.111111111,percent
7,5,Brooke Burke,1st Place,29,1,0.148717949,11,FALSE,0.125,0.125,percent
7,5,Cloris Leachman,Eliminated Week 6,21,7,0.107692308,6,FALSE,0.126709402,0.126709402,percent
7,5,Cody Linley,Eliminated Week 9,28,2,0.143589744,9,FALSE,0.125,0.125,percent
7,5,Lance Bass,3rd Place,21,7,0.107692308,11,FALSE,0.126709402,0.126709402,percent
7,5,Maurice Greene,Eliminated Week 8,27,3,0.138461538,8,FALSE,0.125,0.125,percent
7,5,Susan Lucci,Eliminated Week 7,22,5,0.112820513,7,FALSE,0.125,0.125,percent
7,5,Toni Braxton,Eliminated Week 5,22,5,0.112820513,5,TRUE,0.121581197,0.121581197,percent
7,5,Warren Sapp,2nd Place,25,4,0.128205128,11,FALSE,0.125,0.125,percent
7,6,Brooke Burke,1st Place,26,2,0.1625,11,FALSE,0.142857143,0.142857143,percent
7,6,Cloris Leachman,Eliminated Week 6,15,7,0.09375,6,TRUE,0.142857143,0.142857143,percent
7,6,Cody Linley,Eliminated Week 9,23,4,0.14375,9,FALSE,0.142857143,0.142857143,percent
7,6,Lance Bass,3rd Place,27,1,0.16875,11,FALSE,0.142857143,0.142857143,percent
7,6,Maurice Greene,Eliminated Week 8,21,6,0.13125,8,FALSE,0.142857143,0.142857143,percent
7,6,Susan Lucci,Eliminated Week 7,23,4,0.14375,7,FALSE,0.142857143,0.142857143,percent
7,6,Warren Sapp,2nd Place,25,3,0.15625,11,FALSE,0.142857143,0.142857143,percent
7,7,Brooke Burke,1st Place,30,1,0.204081633,11,FALSE,0.166666667,0.166666667,percent
7,7,Cody Linley,Eliminated Week 9,22,5,0.149659864,9,FALSE,0.16893424,0.16893424,percent
7,7,Lance Bass,3rd Place,25,2,0.170068027,11,FALSE,0.166666667,0.166666667,percent
7,7,Maurice Greene,Eliminated Week 8,25,2,0.170068027,8,FALSE,0.166666667,0.166666667,percent
7,7,Susan Lucci,Eliminated Week 7,24,4,0.163265306,7,TRUE,0.155328798,0.155328798,percent
7,7,Warren Sapp,2nd Place,21,6,0.142857143,11,FALSE,0.175736961,0.175736961,percent
7,8,Brooke Burke,1st Place,27.5,1,0.215686275,11,FALSE,0.2,0.2,percent
7,8,Cody Linley,Eliminated Week 9,24,4,0.188235294,9,FALSE,0.2,0.2,percent
7,8,Lance Bass,3rd Place,25,3,0.196078431,11,FALSE,0.2,0.2,percent
7,8,Maurice Greene,Eliminated Week 8,24,4,0.188235294,8,TRUE,0.2,0.2,percent
7,8,Warren Sapp,2nd Place,27,2,0.211764706,11,FALSE,0.2,0.2,percent
7,9,Brooke Burke,1st Place,24.5,2,0.243781095,11,FALSE,0.25,0.25,percent
7,9,Cody Linley,Eliminated Week 9,23,4,0.228855721,9,TRUE,0.25,0.25,percent
7,9,Lance Bass,3rd Place,28.5,1,0.28358209,11,FALSE,0.25,0.25,percent
7,9,Warren Sapp,2nd Place,24.5,2,0.243781095,11,FALSE,0.25,0.25,percent
7,10,Brooke Burke,1st Place,30,1,0.352941176,11,FALSE,0.333333333,0.333333333,percent
7,10,Lance Bass,3rd Place,27.5,2,0.323529412,11,FALSE,0.333333333,0.333333333,percent
7,10,Warren Sapp,2nd Place,27.5,2,0.323529412,11,FALSE,0.333333333,0.333333333,percent
8,1,Belinda Carlisle,Eliminated Week 2,17,9,0.069958848,2,FALSE,0.076923077,0.076923077,percent
8,1,Chuck Wicks,Eliminated Week 8,20,5,0.082304527,8,FALSE,0.076923077,0.076923077,percent
8,1,David Alan Grier,Eliminated Week 5,19,6,0.0781893,5,FALSE,0.076923077,0.076923077,percent
8,1,Denise Richards,Eliminated Week 3,18,7,0.074074074,3,FALSE,0.076923077,0.076923077,percent
8,1,Gilles Marini,2nd Place,24,1,0.098765432,12,FALSE,0.076923077,0.076923077,percent
8,1,Holly Madison,Eliminated Week 4,18,7,0.074074074,4,FALSE,0.076923077,0.076923077,percent
8,1,Lawrence Taylor,Eliminated Week 7,16,11,0.065843621,7,FALSE,0.076923077,0.076923077,percent
8,1,Lil' Kim,Eliminated Week 9,21,4,0.086419753,9,FALSE,0.076923077,0.076923077,percent
8,1,Melissa Rycroft,3rd Place,23,2,0.094650206,12,FALSE,0.076923077,0.076923077,percent
8,1,Shawn Johnson,1st Place,23,2,0.094650206,12,FALSE,0.076923077,0.076923077,percent
8,1,Steve Wozniak,Eliminated Week 4,13,13,0.053497942,4,FALSE,0.076923077,0.076923077,percent
8,1,Steve-O,Eliminated Week 6,17,9,0.069958848,6,FALSE,0.076923077,0.076923077,percent
8,1,Ty Murray,Eliminated Week 10,14,12,0.057613169,10,FALSE,0.076923077,0.076923077,percent
8,2,Belinda Carlisle,Eliminated Week 2,18,9,0.067924528,2,TRUE,0.069375907,0.069375907,percent
8,2,Chuck Wicks,Eliminated Week 8,20,6,0.075471698,8,FALSE,0.076923077,0.076923077,percent
8,2,David Alan Grier,Eliminated Week 5,17,11,0.064150943,5,FALSE,0.076923077,0.076923077,percent
8,2,Denise Richards,Eliminated Week 3,21,5,0.079245283,3,FALSE,0.076923077,0.076923077,percent
8,2,Gilles Marini,2nd Place,27,1,0.101886792,12,FALSE,0.076923077,0.076923077,percent
8,2,Holly Madison,Eliminated Week 4,18,9,0.067924528,4,FALSE,0.076923077,0.076923077,percent
8,2,Lawrence Taylor,Eliminated Week 7,20,6,0.075471698,7,FALSE,0.076923077,0.076923077,percent
8,2,Lil' Kim,Eliminated Week 9,23,4,0.086792453,9,FALSE,0.076923077,0.076923077,percent
8,2,Melissa Rycroft,3rd Place,26,2,0.098113208,12,FALSE,0.076923077,0.076923077,percent
8,2,Shawn Johnson,1st Place,24,3,0.090566038,12,FALSE,0.076923077,0.076923077,percent
8,2,Steve Wozniak,Eliminated Week 4,17,11,0.064150943,4,FALSE,0.076923077,0.076923077,percent
8,2,Steve-O,Eliminated Week 6,14,13,0.052830189,6,FALSE,0.084470247,0.084470247,percent
8,2,Ty Murray,Eliminated Week 10,20,6,0.075471698,10,FALSE,0.076923077,0.076923077,percent
8,3,Chuck Wicks,Eliminated Week 8,23,6,0.090551181,8,FALSE,0.083333333,0.083333333,percent
8,3,David Alan Grier,Eliminated Week 5,24,5,0.094488189,5,FALSE,0.083333333,0.083333333,percent
8,3,Denise Richards,Eliminated Week 3,16,10,0.062992126,3,TRUE,0.07152231,0.07152231,percent
8,3,Gilles Marini,2nd Place,27,1,0.106299213,12,FALSE,0.083333333,0.083333333,percent
8,3,Holly Madison,Eliminated Week 4,17,9,0.066929134,4,FALSE,0.083333333,0.083333333,percent
8,3,Lawrence Taylor,Eliminated Week 7,20,8,0.078740157,7,FALSE,0.083333333,0.083333333,percent
8,3,Lil' Kim,Eliminated Week 9,25,4,0.098425197,9,FALSE,0.083333333,0.083333333,percent
8,3,Melissa Rycroft,3rd Place,27,1,0.106299213,12,FALSE,0.083333333,0.083333333,percent
8,3,Shawn Johnson,1st Place,27,1,0.106299213,12,FALSE,0.083333333,0.083333333,percent
8,3,Steve Wozniak,Eliminated Week 4,10,12,0.039370079,4,FALSE,0.095144357,0.095144357,percent
8,3,Steve-O,Eliminated Week 6,15,11,0.059055118,6,FALSE,0.083333333,0.083333333,percent
8,3,Ty Murray,Eliminated Week 10,23,6,0.090551181,10,FALSE,0.083333333,0.083333333,percent
8,4,Chuck Wicks,Eliminated Week 8,22,6,0.090909091,8,FALSE,0.090909091,0.090909091,percent
8,4,David Alan Grier,Eliminated Week 5,22,6,0.090909091,5,FALSE,0.090909091,0.090909091,percent
8,4,Gilles Marini,2nd Place,30,1,0.123966942,12,FALSE,0.090909091,0.090909091,percent
8,4,Holly Madison,Eliminated Week 4,16,9,0.066115702,4,TRUE,0.088842975,0.088842975,percent
8,4,Lawrence Taylor,Eliminated Week 7,19,8,0.078512397,7,FALSE,0.090909091,0.090909091,percent
8,4,Lil' Kim,Eliminated Week 9,27,3,0.111570248,9,FALSE,0.090909091,0.090909091,percent
8,4,Melissa Rycroft,3rd Place,29,2,0.119834711,12,FALSE,0.090909091,0.090909091,percent
8,4,Shawn Johnson,1st Place,25,4,0.103305785,12,FALSE,0.090909091,0.090909091,percent
8,4,Steve Wozniak,Eliminated Week 4,12,11,0.049586777,4,TRUE,0.090909091,0.090909091,percent
8,4,Steve-O,Eliminated Week 6,15,10,0.061983471,6,FALSE,0.092975207,0.092975207,percent
8,4,Ty Murray,Eliminated Week 10,25,4,0.103305785,10,FALSE,0.090909091,0.090909091,percent
8,5,Chuck Wicks,Eliminated Week 8,23,5,0.10952381,8,FALSE,0.111111111,0.111111111,percent
8,5,David Alan Grier,Eliminated Week 5,22,6,0.104761905,5,TRUE,0.101587302,0.101587302,percent
8,5,Gilles Marini,2nd Place,29,1,0.138095238,12,FALSE,0.111111111,0.111111111,percent
8,5,Lawrence Taylor,Eliminated Week 7,20,8,0.095238095,7,FALSE,0.111111111,0.111111111,percent
8,5,Lil' Kim,Eliminated Week 9,26,2,0.123809524,9,FALSE,0.111111111,0.111111111,percent
8,5,Melissa Rycroft,3rd Place,25,4,0.119047619,12,FALSE,0.111111111,0.111111111,percent
8,5,Shawn Johnson,1st Place,26,2,0.123809524,12,FALSE,0.111111111,0.111111111,percent
8,5,Steve-O,Eliminated Week 6,18,9,0.085714286,6,FALSE,0.120634921,0.120634921,percent
8,5,Ty Murray,Eliminated Week 10,21,7,0.1,10,FALSE,0.111111111,0.111111111,percent
8,6,Chuck Wicks,Eliminated Week 8,23,5,0.123655914,8,FALSE,0.125,0.125,percent
8,6,Gilles Marini,2nd Place,26,3,0.139784946,12,FALSE,0.125,0.125,percent
8,6,Lawrence Taylor,Eliminated Week 7,22,6,0.11827957,7,FALSE,0.125,0.125,percent
8,6,Lil' Kim,Eliminated Week 9,28,1,0.150537634,9,FALSE,0.125,0.125,percent
8,6,Melissa Rycroft,3rd Place,27,2,0.14516129,12,FALSE,0.125,0.125,percent
8,6,Shawn Johnson,1st Place,26,3,0.139784946,12,FALSE,0.125,0.125,percent
8,6,Steve-O,Eliminated Week 6,16,8,0.086021505,6,TRUE,0.125,0.125,percent
8,6,Ty Murray,Eliminated Week 10,18,7,0.096774194,10,FALSE,0.125,0.125,percent
8,7,Chuck Wicks,Eliminated Week 8,27,3,0.148351648,8,FALSE,0.142857143,0.142857143,percent
8,7,Gilles Marini,2nd Place,27,3,0.148351648,12,FALSE,0.142857143,0.142857143,percent
8,7,Lawrence Taylor,Eliminated Week 7,21,7,0.115384615,7,TRUE,0.142857143,0.142857143,percent
8,7,Lil' Kim,Eliminated Week 9,26,5,0.142857143,9,FALSE,0.142857143,0.142857143,percent
8,7,Melissa Rycroft,3rd Place,29,1,0.159340659,12,FALSE,0.142857143,0.142857143,percent
8,7,Shawn Johnson,1st Place,28,2,0.153846154,12,FALSE,0.142857143,0.142857143,percent
8,7,Ty Murray,Eliminated Week 10,24,6,0.131868132,10,FALSE,0.142857143,0.142857143,percent
8,8,Chuck Wicks,Eliminated Week 8,25.5,5,0.163461538,8,TRUE,0.158653846,0.158653846,percent
8,8,Gilles Marini,2nd Place,27.5,2,0.176282051,12,FALSE,0.166666667,0.166666667,percent
8,8,Lil' Kim,Eliminated Week 9,28,1,0.179487179,9,FALSE,0.166666667,0.166666667,percent
8,8,Melissa Rycroft,3rd Place,23,6,0.147435897,12,FALSE,0.174679487,0.174679487,percent
8,8,Shawn Johnson,1st Place,26,3,0.166666667,12,FALSE,0.166666667,0.166666667,percent
8,8,Ty Murray,Eliminated Week 10,26,3,0.166666667,10,FALSE,0.166666667,0.166666667,percent
8,9,Gilles Marini,2nd Place,28,2,0.209737828,12,FALSE,0.2,0.2,percent
8,9,Lil' Kim,Eliminated Week 9,26,4,0.194756554,9,TRUE,0.188764045,0.188764045,percent
8,9,Melissa Rycroft,3rd Place,28.5,1,0.213483146,12,FALSE,0.2,0.2,percent
8,9,Shawn Johnson,1st Place,28,2,0.209737828,12,FALSE,0.2,0.2,percent
8,9,Ty Murray,Eliminated Week 10,23,5,0.172284644,10,FALSE,0.211235955,0.211235955,percent
8,10,Gilles Marini,2nd Place,30,1,0.273972603,12,FALSE,0.25,0.25,percent
8,10,Melissa Rycroft,3rd Place,27.5,3,0.251141553,12,FALSE,0.25,0.25,percent
8,10,Shawn Johnson,1st Place,28,2,0.255707763,12,FALSE,0.25,0.25,percent
8,10,Ty Murray,Eliminated Week 10,24,4,0.219178082,10,TRUE,0.25,0.25,percent
8,11,Gilles Marini,2nd Place,29,2,0.331428571,12,FALSE,0.333333333,0.333333333,percent
8,11,Melissa Rycroft,3rd Place,28.5,3,0.325714286,12,FALSE,0.333333333,0.333333333,percent
8,11,Shawn Johnson,1st Place,30,1,0.342857143,12,FALSE,0.333333333,0.333333333,percent
9,1,Aaron Carter,Eliminated Week 8,31.9999,2,0.078817798,8,FALSE,0.0625,0.0625,percent
9,1,Ashley Hamiliton,Eliminated Week 1,18.9999,15,0.046797968,1,TRUE,0.0625,0.0625,percent
9,1,Chuck Liddell,Eliminated Week 4,22,10,0.054187406,4,FALSE,0.0625,0.0625,percent
9,1,Debi Mazar,Eliminated Week 3,22,10,0.054187406,3,FALSE,0.0625,0.0625,percent
